Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Patrick McCaw,38,"Has great size for a NBA shooting guard. Measured at 6’5.25 barefoot with a 6’10"" wingspan … An athletic guard that has the speed and quickness to be an excellent two-way player … With his combination of size, length, quick hands and lateral quickness, Pat is a ball hawk on defense, especially on the perimeter … He does a good job of getting into a low defensive stance which allows him to be aggressive on the ball, active in passing lanes and create turnovers which leads to easy transition points … He was one of the nation’s best on ball defenders … He averaged 2.5 steals per 40 minutes … Solid assist to turnover ratio at 3.9 to 2.1 … Has the versatility to guard the 1, 2 and 3 positions … With good speed, quickness, nice handles and a good feel for the game, he excels in transition … Even though he’s not viewed as a bucket getter, Pat showed flashes in his two years at UNLV that he can score coming off screens, using runners, floaters and shooting 3s off the dribble … Shows a lightning quick first step and tremendous speed to get to the rim off the dribble … As a freshman he led the team with 57 made 3s … Has excellent shooting mechanics which will translate to the NBA level … He a very poised player and has a passion for competing and is known for hitting big shots … Has the potential to be a versatile offensive player … McCaw’s court vision, feel for the game and a natural passing ability allow him to find cutters, throw lobs and be very effective in the pick and roll situation … As a FR when fellow FR teammate Rashad Vaughn went down with a knee injury, McCaw took over the scoring burden and shot 40% from the 3-point line … He has the potential to be a knock down shooter at the next level … Shines in the clutch and wants the ball in end of game situations … In his two years at UNLV, Pat hit a number of big shots when the game was on the line, which shows his competitiveness and will to win … With his size, has the versatility to play multiple positions, PG, SG and SF … Should be an excellent player in a complimentary role …","At 180 lbs, McCaw is one of the lighter players in the draft … He gets knocked off balance too easily when coming off of screens and due to his lack of muscle, struggles with the physicality of the game … Needs to focus on putting on weight and getting stronger which will help him with his mid-range game and finishing around the basket with contact … Not a good post defender … While his versatility to play multiple positions can be looked at as a positive, his lack of a natural position could be viewed as a negative … At times can be careless with the basketball due to high dribble … Can be undisciplined at times gambling for steals … Has room to grow in terms of consistency when scoring around the basket. For somebody that’s 6’7, he should work on his post game, which will allow him to post up small guards at the next level … Not a kid with a strong personality and tends to prefer to lead by example than be talkative. Should look to become more assertive and vocal …",78,180,20.68
David Michineau,39,"As a 6-4 PG, with a 6-5 wingspan, he has very good size for the position and a solid frame on which he can put on some additional muscle … This is combined with impressive speed and athleticism … By European standards, he’s really explosive, plays above the rim, and has a very fast first step … He’s able to use his quickness in the half-court game to beat the his defender and is really effective in transition … His shot mechanics are improved and he definitely has shown range and a reliable pull-up jumper … Shows solid passing instincts, unselfish, and looks for teammates when the defense collapses after his first step … His athletic skills can be used on the defensive side, where he puts pressure on opponents and makes quick recoveries and closeouts … Still seems to be improving and could have some upside left to develop in terms of skills: Ball handling and passing are average but show room for improvement …","At 180 lbs, he’s still skinny, and needs to put some time into the weight room, and add strength, especially to his upper body … He lacks elite court vision and his decision-making definitely needs improvement, including pace management during the game … This is leading to frequent turnovers, which are often higher than his assists … Definitely not a pass first point guard since he tends to force shots and rely too much on his outside shot, which is definitely inconsistent. Will need to become a better vocal leader …",76,180,22.06
Diamond Stone,40,"Smooth freshman big with nice combination of size, strength and skill … Very sure-handed player, catches almost every pass thrown his way … Can snatch rebounds away from opponents’ in traffic … Has a very long reach (7’3.5"" wingspan) … Well put together physically at 6’11"" and 255 lbs … Solid athlete with a quick second jump … Runs the floor well for a big man … Possesses good footwork in the post … His drop step is a very capable go-to move at the next level … Already developed a good range of interior offense … Understands how to finish below the rim well … Has a great blend of strength and agility to his game … Will often take advantage of a mismatch by playing ""Bully Ball"" against smaller defenders … Good free throw shooter shooting at an 80 percent clip … Has shown that he is also a threat in pick and pop plays … Nice form on his shooting mechanics could possibly extend range to NBA three with practice… Does a good job of not giving ground to his man as a post defender … His length can cause opposing players to alter their shots at the rim … Has the tools to become an effective defender against perimeter players in pick and roll defense … When fully locked in has a junkyard dog type quality and ferocity to his play … Confident player who believes in his abilities …","Despite being very good at a young age, his upside is limited to a degree by his lack of great athletic ability … Attitude is at best ""immature"" … Can often be caught drifting or sleepwalking through numerous possessions … Developed a bad reputation for his practice habits early in his college career … Too often his motor runs hot and cold … If the offense isn’t running through him, do not expect him to give great effort or make much of an impact … Will lose focus and let smaller defenders get him out of position … Despite possessing great size and length he is no better than average as a rebounder … Most of his rebounds come off of his own misses … On the defensive glass he doesn’t box out as much as he should, often leading to him losing rebounds to an opponent … Not an elite level athlete. His length and strength makes up for it but he doesn’t run fast or explode off the floor particularly well … Needs to work on finishing through contact … Has trouble scoring against longer defenders … Defenders that match his strength are able to keep him out of the paint … Improvement as a screener is necessary if he is to be successful at the next level … Should not be viewed as a rim protector … Lacks maturity and is prone to losing his cool as he did in the game against Wisconsin, slamming an opponents head against the floor, and drawing a one game suspension …",82,255,19.38
Stephen Zimmerman,41,"Possesses a very solid skill set and high basketball IQ that will allow him to eventually be impactful in the NBA … True 7-footer with 7’3” wingspan that can put it on the floor, block shots, and willing passer that looks to make plays for others … Has great touch around the basket with a decent hook shot with his left hand … Solid player in halfcourt situations. Very unselfish with high-level passing ability and decision-making … Great feel for the game with solid offensive skill set … Decent athlete that plays hard with high motor that can defend multiple pick-and-roll situations and has demonstrated the ability to recover in defensive situations … High energy player that can get up and down the floor and create open shots in transition … Mobile for a big man with ability to play the 4 and 5 positions … Can also play as a stretch 4 at next level due to above average mobility and good midrange shooting ability … Has the ability to put the ball on the floor and create shots and drive from the high to mid-post regions of the floor …","Needs to improve his post play for the next level on both ends … Given his size, needs to learn how to use his body better and improve his ability to create in the post … Decent leaper off two feet although can appear to be less explosive when having to explode from a standstill position near the rim … Has the tendency to play upright and doesn’t properly load hips to absorb contact, especially in deeper low-post situations … Forces him to play farther out at times and doesn’t establish solid position or seal off completely, also forcing him to get pushed out at times and settle for farther shots … Will need to add lower body strength to be more explosive and stay low … When catching ball in short corner situations, needs to do a better job of staying in a power stance with hips low in order to absorb and finish through contact while using his length … Didn’t show physicality and appeared to shy away from contact at times during low-post and rebounding situations … Needs to get physically stronger overall and fill out his frame in order to become a more effective defender in the post as well as a better rebounder, given his wingspan and length … Somewhat limited making plays with his right hand … Had an arm injury as a kid that never healed properly and makes it so that he cannot fully extend his right arm. There is speculation that he may never be able to full weight train, and therefore will lack strength …",83,235,19.8
Isaiah Whitehead,42,"NBA-ready body frame … Has the size and strength to play either guard position in the NBA at 6-foot-4, 210-pounds with a 6′ 8.75” wingspan … Finished in the top-10 in almost every category at the NBA combine’s athletic testing … Versatile combo-guard at the college level … Good court vision in the half court … Above-average/underrated passer and capable of creating for teammates … Showed solid instincts distributing the ball off the dribble and out of the pick-and-roll … Ball-handling skills have improved … Impressive scoring instincts … Has shown flashes of being able to operate out of pick-and-roll situations … Does a good job of utilizing screens … Shows a nice combination of quickness (has a quick first step) and body control when in attack mode … Attacking guard who has the ability to finish at the basket through contact … Is strong with the ball on straight line drives … When he does finish, he often does so creatively (knack for acrobatic finishes) … Has a knack for consistently drawing fouls and getting to the line…Can create for himself in space … Thrives in transition because of his aggression when attacking the basket … Capable of knocking down shots from beyond the arc (developing three-point shooter) … Has the ability to knock down quick pull-up jumpers off the dribble … Has a solid step back jumper … A tough defender with potential to good at the next level because he seems to possess good instincts on that end of the floor and has good athleticism … Plays defense with good intensity, a high motor, and great effort…Forces turnovers … Uses his solid physical frame to his advantage (played inside for short stretches) … Hard for players to get by him because of his build and quickness on the perimeter … Known as a player who does a little bit of everything for his team (scores, rebounds, steals, blocks, etc.) … Blocks more shots than most guards because of his height … Plays with a chip on his shoulder …","Can he continue to develop as a point guard? … Not overly explosive but he does possess some explosiveness … Struggles with his shot selection … Needs to take more efficient shots … Questionable decision-making leads to an overall lack of offensive efficiency … Seems to play at an extremely high level of intensity in spurts, but not sure he is able to sustain that over an 82 game season … Tries to drive to the rim when there’s too many defenders in the paint … Needs to work on shooting/shot making consistency, especially from the 2-point/mid-range … Mid-range game is a work in progress … Isn’t a good enough three-point shooter to rely on that part of his game … Settles for too many stepback jumpers at times … Has no rhythm on his spot-up/catch-and-shoot jumpers … Shot 38% from the field, including 36 percent from 3-point range last season … His shooting mechanics are inconsistent … Has trouble finishing in the paint and around the basket against length … His questionable decision-making affects him greatly when trying to score in traffic … He’s turnover prone because of his tendency to force bad passes….Often has tunnel vision … Defensively, he’ll need to improve on his lateral quickness … Has room for improvement in his defensive awareness and fundamentals … Lack of length is concerning on the defensive end at the next level … Will he be as versatile at the next level? His size may limit how much he can play at the shooting guard position … Sometimes plays out of control …",76,210,21.31
Zhou Qi,43,"Center prospect with great size, length and mobility … Elite help defender and rim protector with great timing, quick feet, mobility, and length … Covers a lot of ground defensively … Will contest shots not only at the rim but even close out and block jump shots … Very calm and smart player with good feel for the game … Rarely forces bad shots as he moves well without the ball finding open gaps … Soft touch around the rim and can finish with both hands … Can consistently hit a mid-range jumper and has developing 3-Point range … Above average and willing passer … Great ball handler for his size and can put the ball on the floor and get to the rim … Overall a two-way player that can contribute on many levels … Has shown improvement to his game since his rookie season in the CBA … Has gained weight during his time training in the USA preparing for draft workouts … All coaches have been said to enjoy working with him and that he shows the desire to get better … Lots of upside and a high ceiling if he can add weight … Has a good feel for the game in relation to most Chinese players …","Lacks overall strength and weight to be effective to hold his own at the next level … Defensive rebounding could be a big problem as he often just stands around and relies on his height and length not boxing out his man, and the jump from CBA to NBA in terms of strength is significant … As a one on one defender has trouble guarding bigger stronger opponents if they get into his body …  Has a tendency to struggle in big games … Lacks mental toughness … Not a leader, very quiet and not vocal on defense … Slow release and has little lift on his jump shot … Has shown talent, but hasn’t dominated the CBA like fellow countrymen Yao or Yi did before they left for the NBA … Listed age is a question mark like many CBA players.Summary: In terms of being an NBA player, Zhou Qi’s defensive abilities should carry over … He is currently not a scoring option on the Xinjiang Flying Tigers, and would also just be a finisher at the rim or spot up shooter in the NBA, but does have offensive skills … Right now obviously his limitations are physical as he will have a lot of trouble with stronger players, although he is not as soft as his thin frame suggests … Overall an interesting player with a lot of upside.",86,215,20.45
Isaia Cordinier,44,"Tremendous athlete with impressive quickness, athleticism and leaping abilities … He shows remarkable balance and body control, excelling in transition and in general in high pace game … He shows solid slashing abilities with effective change of speed and direction, thanks to his excellent footwork … Despite having rather developed scoring instincts he’s definitely not selfish, showing solid passing skills and court vision as well, especially when he creates space with his lighting first step … During these years he has shown also a solid off- the ball game, in P&R situations and with backdoor cuts … His shooting skills are improving, especially the three point shot jumped from 25% to 40% this season … His mechanics is still an ongoing project, but his release is quick and effective … Defensively he has solid lateral quickness and positioning, with a solid understanding of collective defence … He has the potential to become a really solid stealer, thanks to his timing and instincts. Smart kid perfectly integrated in the team and beloved by his teammates …","He has a narrow frame and shoulders, weighing only 190 lbs, simply not yet big enough to withstand contact at the NBA level … This is made worse considering his style is based on quickness and slashing abilities to get to the rim … Handle is still a major point of concern, limiting his ability to create off the dribble in ISO situations, when he only relies on his quickness and change of speed … Limited use of left hand … Defensive attitude is not consistent, he lacks necessary determination despite having solid fundamentals and potential … His shot is improving but mechanics needs to become more fluid and also the selection is quite poor … Played all his career in French second division, quite a low level … Over last couple of years he has been forced to the side-lines due to several injuries … Form on his shot not perfect, still in need of refinement …",77,180,19.58
Demetrius Jackson,45,Flashy point guard with explosiveness … Capable of impacting the game both as a scorer and a distributor … Feeds the post well … Solid creator out of the pick and roll … Excellent at penetrating and slithering through gaps in the defense … Deceptive with the ball in his hands … Doesn’t make many mistakes with the ball … Quality A/TO ratio displaying his efficency making decisions and valuing the ball … Plays in a pro style offense at Notre Dame … Despite a smaller stature he is a crafty finisher at the rim … He’s stronger than he looks and actively seeks out contact as he enters the paint … Good on ball defender … Can handle defending the pick and roll as well … Reads the player he’s guarding well … Has quick hands that help him pick the pockets of his opponents …,"At best he is only 6’1"", and even with a 6’4.75 wingspan (8 foot standing reach) is on the small side… Older for his age group (will be 22 in September) … Point guard skills and leadership need work … Not great at creating easy baskets for teammates …  Better on the break than in half court … Could stand to add a few more pounds to his frame (currently listed at 194 lbs) … Can he withstand the physicality of the NBA and still play the same type of game he does in college … Isn’t always locked in as a defender … Will lose focus when guarding off the ball … Tends to be caught ball watching when his man isn’t involved in the play … Too much of a streaky shooter on his jump shots … Struggled scoring this season when he became the focual point of the offense …His three point percentage has dropped from 42 percent as a junior to 34 percent this year, and FG from 50% to 44%, (though his 80% FT shooting is decent) … That significant statistical drop off is probably partially due to Jerian Grant leaving the team and teams focusing more of their defensive efforts on him … Needs to develop into a better overall passer … Has to show that he can handle going up against guards that are as quick as him and bigger as well … Production trailed off in second half of season, how much of that had to do with a hamstring injury is the question …",73,195,21.81
AJ Hammons,46,"Well-developed post-game for a prospect.  One of the best post scorers in college basketball this season.  Has a great sense of angles and a great feel for using his body to maneuver around his defender and get to the basket.  Also shows deft touch around the rim and can sink jump hooks and turnaround jumpers from out to 8 feet with regularity… Great size, standing at 7’0"" with a strong 250 lb. frame, Hammons is hard to move in the post … Solid athlete at his size, can get up and down the floor in transition, which leads to a lot of put back baskets and blocked shots … Very good post defender.  Led the Big Ten in blocks all 4 years of his Purdue career.  Has great timing, wingspan (7’3"") and leaping ability and knows how to go straight up and generally avoid significant foul trouble … Has expanded his shooting range while at Purdue.  Fairly dangerous from all the way out to 18 feet, and even connected on 6/11 three-pointers last season … Top 5 in the Big Ten in both offensive and defensive rebounding, despite only playing 24 minutes per game.  He ended up 3rd in the conference in rebounding rate … Has proven himself to be a hard worker, dramatically reshaping his body since his freshman year, becoming leaner and improving his conditioning … Has 4 years of high-level college experience, playing significant minutes in each of those years, so he will come in and be a fairly pro-ready rookie …","Though not so much his senior year, Hammons can often disappear for stretches of the game, not asserting himself like he’s capable of doing … His advanced age (will be 24 in August) is one of his greatest limitations, as he is already a mostly-developed player and as a big man, will have a shortened window of prime basketball once he gets to the NBA … Not the most aware passer.  Would draw double- and triple-teams in the post last season and not be able to create much out of it from a passing standpoint…Still needs to continue to clean up his turnovers. Prone to getting stripped when he brings the ball down to his waist, and also has a tendency to make poor passes out of the post … Mild off-the-court issues that caused him to be suspended for 6 games in his career, including the first 3 games of his senior season, could be a red flag … Spent a fair amount of time in Coach Painter’s dog house and occasionally lost his starting spot to Isaac Haas the past two years … Puts up good rebounding numbers, but still lacks great technique to box out competition of equal size … Got outrebounded regularly on the defensive glass by freshman teammate Caleb Swanigan …",84,260,23.84
Jake Layman,47,"Versatile forward with perimeter shooting ability… A very solid outside shooter, Layman made 40% of his 3’s last season…Very good athlete.  Had a vertical leap of nearly 40 inches and clocked the 5th fastest shuttle run time at the combine.  This helps make him a surprisingly good finisher above the rim…At 6’8” with a 6’9” wingspan, Layman’s got good size for a small forward, so he has some ability to post up on smaller defenders and his length and athleticism make him a solid defender…Spent this past season serving as more of a role player with other stars such as Melo Trimble, Diamond Stone, and Robert Carter in the lineup, so he’s an adaptable guy who will have no problem stepping into a bench role.  He’s also a willing passer who finds ways to contribute on offense without scoring…Has the height and length to be an effective stretch 4, but is also naturally a 3…Good at getting into the passing lanes and making steals…Very efficient scorer.  Layman takes smart shots and shot 50% from the floor last season…","Layman’s lack of great ballhandling skills and shot creation ability could limit him as a small forward, but as a power forward, despite the fact that he’s bulked up a bit, he’ll likely get backed down by traditional 4’s…Though he’s shown himself to be willing to accept role player duties, at times, you could make the argument that Layman just allows himself to get lost and not make an impact on the game…Athletic, but more of a straight-line driver without a lot of ability to use his athleticism to get around his defenders…Not a great rebounder.  For his size, Layman pulls down boards at a relatively low rate as he has a tendency to get pushed off the block and he doesn’t crash the boards very hard…At 22 years old, he’s nearly hit his ceiling as a player, and though the 4 years of college experience will help him make the transition to the pros, he doesn’t have a whole lot more developing left to do…Did not have a big statistical senior season at 11.6 ppg, but did improve his efficiency …",81,210,22.31
Paul Zipser,48,"NBA-ready body … Great size for a wing … Solid wingspan (measured 6’11’’) … Versatile player with the ability to play both forward positions  and occasionally at shooting guard … Plays with good energy in both ends of the floor … Good leaper with either foot … Aggressive when attacking the rim … Can finish above the rim … Shows the ability to knock down shots in catch and shoot as well as in spot up situations … He doesn’t need the ball in his hands to be effective … Good free throw shooter … Solid first step, which helps him attack close outs very well … Can score from inside and outside … Knows how to create mismatches on offence, using his size against smaller players and his quickness against taller players … Moves well without the ball … A good slasher … Very good rebounder for a wing especially on the offensive end … Willing passer … Works hard on defense … Very physical defender with good lateral quickness … Good low stance … Can defend multiple positions due to his size and body built … Great shot blocker for a wing … Team player …","Good athlete, but not elite … May be consider a tweener at the next level, mainly because plays a lot at the power forward position in his team … Has limited playing time … Slow shot release … Changes his release when opponents close out at him … Ball handling is average for a wing at the next level … His dribble is too high, making it easy for opponents to strip the ball away … Not effective on pick and roll situations as the ball handler … Shoot off the dribble needs work … Lacks an in between game … Struggles to create his own shoot … Limited in ISO situations… Drives in straight line and can’t change direction … Has problems when attacking the rim against longer players … Streaky shooter … Not really a threat if his shoot isn’t falling … Forces bad passes when he gets double teamed … Lateral quickness has to improve to be able to defend perimeter players at the next level … At times he is too aggressive and energetic on defense, which leads to bad fouls …",80,210,22.36
Michael Gbinije,49,"Good, but not great, athleticism with three-and-D potential at the next level  … Physical player with great size at 6-foot-7, 205 pounds … Garnered valuable experience playing the point as Syracuse’s primary ball-handler last season (although he’ll play more off the ball professionally) … Also has experience playing the shooting guard and small forward positions … Dynamic playmaker … Fundamentally sound … Has fluidity to his game … Steadily contributes in numerous aspects of a game … Is versatile in his ability pass and handle the ball … Overall, he’s an effective shooter … Displays good shot selection … Has shown growth in his three-point shooting and is able to keep defenses honest … Shot 39 percent from beyond the arc last season … Solid shooter off the dribble and off the catch … Showed great progress in being able to finish at the rim … Shoots close to 60 percent from inside … Has a solid pull-up jumper … At times, he’ll show that he can make athletic plays around the rim … Capable of finishing at the basket with force … Takes advantage of mismatches off the dribble … Is able to attack closeouts and turn corners effectively thanks to his solid first step … Is aggressive in attacking the basket in transition … Improved his ball-handling, especially against pressure … Can get to his spots on the floor and is capable of changing speed off the bounce … Solid basketball IQ … He’ll often make the right play by moving the ball well and making the extra pass on the perimeter … Shows good court vision and a strong feel for the game … Sets up his teammates consistently … Knows when to feed the post, deliver lob passes and make drop off passes on his drives to the basket … Can make the simple play in screen and roll situations … Plays with an unselfish approach … Decision-making has improved tremendously since the beginning of his collegiate career … Takes what the defense gives him instead of forcing the issue … Capable one-on-one on-ball defender … Has good anticipation playing the passing lanes … His size is an advantage on the defensive end … Moves well laterally … Has experience playing on big stage …","Does a lot of things well but isn’t exceptional in one particularly area of his game … Wingspan is short compared to his height (6’7.5"" wingpsan, 6’5.5"" barefoot)… Although he’s athletic, he’s not overly explosive or quick … Can improve on his free-throw shooting (shot just 66 percent last season) … His age might affect his draft stock as he will turn 24 in June … Needs to work on consistency with his ball-handling, especially with his left hand … Was a bit turnover prone last season … Didn’t prove to be too consistent at creating shots for his teammates off the dribble … Sometimes get caught leaving his feet without knowing if he wants to pass or shoot … Doesn’t attack the rim with much quickness or aggression … Finishing through contact and exploding to the rim are two things he needs to work on … The mechanics on his shot still need some work … Not much fluidity in his shooting mechanics as it’s rather stiff … As a result, when he misses, he misses badly … Tends to play as if he has a green light to shoot at times…Solid on the defensive end, but needs to work on his positioning as a help defender … Doesn’t shoot the ball well from the corners…His length and strength limitations may keep him from being an elite defender…Lack strength when defending down low … Lack of quickness allows him to get beat off the dribble … Questions of whether he can adjust to playing man-to-man full-time after playing at the top of Syracuse’s 2-3 zone …",79,205,24.07
Georges Niang,50,"Niang is an incredibly skilled and versatile player with great basketball IQ and feel for the game … His scoring efficiency jumps off the page.  He shot 54% from the field last season, including 39% from 3 and 61% from 2.  He seldom takes a bad shot, and he knows how to convert from all distances … Has a strong frame and a decent array of post moves, which allows him to play the 4, but he also has a good shooting stroke (shot 39% from 3) that allows him to play outside and stretch the defense … His excellent body control and strength allow him to both finesse and bulldoze his way to the rim despite his lack of speed … Was a huge part of the offense at Iowa State and just manages to do a bunch of little things to keep the offense flowing.  He’s an outstanding passer for his size and he also sets screens which opens up the pick-and-roll and pick-and-pop for him … Fundamentally sound rebounder who is hard to push off the block … Has the size and strength to hold his own defending NBA post players, but also is surprisingly competent as a perimeter defender … Great FT shooter at 81% … Uses a variety of ball fakes to score in the post, get past his defender, and shift the defense to create open looks for himself and for his teammates … A hard worker and an excellent leader, Niang is everything a franchise could want from a mental/leadership standpoint …","A tweener, Niang lacks the quickness to guard and get past NBA 3’s, and isn’t long enough to overcome the size disadvantage he’ll have against most NBA 4’s … 6-10 wingspan and 8-7 standing reach are very small for a power forward, and just average for a small forward … Has a soft body that could use better muscle tone, 10% body fat … Physically, Niang just isn’t on the level of most more perimeter-oriented NBA players … Has a severe lack of explosiveness that will make him easy to lock down on the perimeter … Not a particularly great ball-handler … Doesn’t have the length or athleticism to be a consistent rebounder at the pro level … Has good experience but also is an older player with not a lot of upside left to develop, turning 23 today, June 17th …",80,230,23.03
Ben Bentil,51,"Big bodied forward with aggressive scoring mindset … Plays with a lot of confidence … High volume shooter with range out to college three … Routinely made tough shots at Providence … Has the touch and feel necessary to make plays in the mid range … Strong on the interior, with his frame and demeanor … Lower body strength is tremendous … Offense is solid in all areas including transition where he shows an ability to finish while on the move … Finishes plays at the rim particularly well … Good use of the jab step to create space or get his defender off balance … Made 78.2% of his free throws and got to the line at a decent rate (46.5% FTA/FGA)… Plays well as a spot up shooter and a pick-and-pop big … Does a great job of sealing his defender when he gets position … Passable footwork that allows him to display some counters on his post moves … Uses his strength well to defend in the post … Has big hands which give him added control of the ball … Has developed good touch on his turnaround left hook … Capable of getting hot in quick stretches …","Undersized power forward (6’8""), though has a big (7’1"") wingspan and solid standing reach (8’9"") … A bit robotic in his movements … Lacks athleticism. Not the most fluid player running the floor and doesn’t get great lift … Not a great rebounder (7.7 in 34 minutes per game) … Not a rim protector or much of a defensive presence at the rim … Lazy in his stance. He will often stand straight up when guarding his man … His game is most effective as a stretch five, but at 6’8"" he doesn’t possesses the other skills to make up for his lack of height … Though he scored a lot and from many different spots, he isn’t an efficient scorer … His shot selection wasn’t great in college as he would often force shots over multiple defenders instead of passing to an open teammate … Shot just 33% from 3 on 1.5/4.5 per game, and 38.7 on 2 point jump shots (per hoop-math.com) … When he’s shooting well, he’s deadly but when he’s off he can shoot you out of games. Isn’t considered a knockdown shooter from deep … Was a ball stopper at times for the Friars … Not great at creating shots for himself, most of his offensive looks came off of assists (89% of his 3s and 67% of his 2s) … Post game needs polish …  Doesn’t seem to be comfortable creating off the dribble unless it’s a straight line drive … Isn’t asked to switch into guards on pick-and-roll defense, it will be interesting to see if he has the focus and patience to guard smaller players … An older sophomore at 21, therefore doesn’t appear to have much upside left to develop … Extreme jump in stats a bit of a concern (6.4 ppg to 21.1 ppg) … Surprisingly weighed just 230 at the combine, so will need to add strength …",80,230,21.25
Joel Bolomboy,52,"Long, athletic post player who runs the floor well and shows promise as a shooter … Possesses a 7’1.75 wingspan … A bigtime rebounder. 12.7 per game was good for 3rd in the country. Also proved himself as a high level rebounder throughout college career … Loves to face the basket from mid-range and use his nice shooting form and touch … Has three point range and solid efficiency. Shot 36% from 3 in consecutive years, although on a low volume (36 of 96 overall in college career) … Had a number of highlight dropstep dunks over his right shoulder in which he spun into the paint and dunked over his (surprised) defender … Explosive leaper … Seems to have a very strong body and appears bigger than his measured 225 lbs (from the combine) … Has a developed hook shot that he hits with solid consistency … Shows a solid motor and aggressiveness, doesn’t shy away from contact … His jumpshot should allow him to be a solid pick and pop player … Showed steady improvement each year as an offensive focal point (7 ppg as a FR, 8.7 as a SO, 13.3 as a JR and 17.1 as a SR) … Shot over 70% FT over his college career … Strong finisher at the rim … Does a good job of attacking the basket and drawing fouls, 67.7 % FT/FG percentage …","A little bit limited offensively. His post efficiency numbers are solid, but the level of competition wasn’t great and he doesn’t show a whole lot of variety on the block. Could stand to add a few go to post moves, aside from his hook … Body appears a little bit rigid. Plays very up right, particularly on the defensive end … Turned 22 in January so upside isn’t considered as intriguing as underclassmen … Has a very solid frame for a 225 lb player, but could stand to add some weight … Not much of a shot blocker or rim protector, considering his length and athleticism … Could further develop his ball handling skills to compliment his midrange shot …",81,225,22.42
Petr Cornelie,53,"Intriguing size/mobility combination, long arms and legs with remarkable smoothness and quickness in running the floor … He’s really explosive, with a good vertical with solid intimidation and defensive skills, thanks to his timing and instincts … What impresses most about him is his great stamina, and energy showing a blue collar attitude to hustle on both ends of the floor … Most of his points come from second chance opportunities, put backs and offensive rebounds … Furthermore he has shown intriguing potential since he’s also able to hit outside the painted area in spot up situations, with an impressive range (more than 40% from 3 points thus far in the season in ProA) … In a modern basketball era seeking mobility and versatility he could become a valued asset …","While a good athlete with size, his skill level and feel for the game are very raw … He’s still skinny and could struggle to battle in the paint … His game is mainly based on facing/crashing the basket, lacking any real post moves … His thin frame sometimes leads to loss of balance when the level of physicality increases … Raw potential, his game is really energetic and instinctive, but he has to polish his skillset, work on fundamentals, positioning and decision making skills … He has to work on the controlled phase of the game, learning how to optimize spacing and timing … Furthermore despite showing intriguing potential his shot needs to add consistency, working on mechanics and to improve from the free throw line (less than 70% thus far in French ProA) …",83,210,20.93
Kahlil Felder,54,"Hugely athletic small lefty guard with explosive scoring ability and court vision … Scored 20 points or over in 30 out of 35 games during his junior season at Oakland, finished 4th in the nation in scoring at 24.2 ppg … Led the nation in assists per game at 9.3 apg, was 1.2 apg ahead of player who finished next … Had some marquee performances against major conference foes, with 37 points in a double OT loss to Michigan St., 30 points in a loss to Virginia, a team known for its defense and 38 points in a win at Washington … Very good in the open floor, excels in a fast game … Very difficult to defend one-on-one, has some major quickness and blow by ability if you play him too close … Improved in efficiency every year in college, FG% increased a couple percentage points every season … Also became more competent at using the pick-and-roll, always had the ball in his hands quite a bit, but became a lot more patient and excelled in leadership role … Has ability to defend full court and is a bothersome on-ball defender, which is crucial for smaller guards at the NBA level … Was a star of the NBA Draft combine, and while his vertical is likely closer to 41”-42” or so as opposed to the 44” he measured at the combine (measured taller-longer than Nate Robinson, though with 3 inches less standing reach?), still an elite athlete by even NBA standards with some explosive ability, quickness … Averaged 2 spg, with ball pressure and passing lanes both being things he can effect when on the floor … Showed he is a big time competitor, was one of the surprises of the NBA Draft combine scrimmages, went toe-to-toe with big time NCAA PG’s … Jump shot improved, became a better long range shooter each year and improved shot selection … Strong for a small guard, gets vert low and is not an easy person to just bowl over or get position on … Had a 2.7:1 assist-to-turnover ratio, much improved from the year previous … The role of quick guard who can create offense has become valuable, which definitely seems to be a role he can fill … Got to the line at over 8 times per game, shooting near 85% FT as well, was incredibly aggressive driving to the basket … Played huge minutes in college, showed a great level of conditioning and of course gained valuable experience","Size will still absolutely be an issue, as much as people point to the success of Isaiah Thomas, their have been countless other small guards relegated to far lesser roles or who have had a difficult time getting rotation minutes … People will also point to his playing in a smaller conference, with a lack of great team success as well … Clearly would have been able to play at a high major school, though of course one would wonder whether he would make close to the same impact … Had trouble finishing consistently in traffic, it will be that much more difficult at the next level … While he is tough on defense, his size will cause him to be a target and will need to prove he can defend shooters or if they will just have an easy target to shoot over … Jump shot still inconsistent, not a knockdown outside shooter and it is unknown how consistent he will be from NBA range … Still did turn the ball over quite a bit and the speed of the NBA game will require him to make better decisions … Had the ball in his hands so often, it will be interesting to see how he adjusts to playing more off of the ball … As great as he is athletically, will have a huge adjustment to going up against NBA level defenders at the PG position … Can definitely work on going to his left and developing the right to left cross … Has to know his spots as a shooter, improve his spot-up game … Did very little off-screens, which will probably continue in NBA, though if he could work better playing off the ball, has speed to make himself an issue",69,175,21.25
