Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Paulo Prestes,45,"Has a tremendous body: with a massive wingspan with great hands. Possesses good size for a center, not extremely tall but tall enough to make impact because of his solid weight and length … He knows how to use his strength to create space on the block; can use his wingspan to finish near the rim and his soft hands to receive the ball in every position … Loves contact, is a post guy and very intense near the basket … Understands his role on the court, excellent understanding of the game, a good passer, recognizes double team situations and has some decent moves around the basket, not the most stylish moves but very effective ones … Good mobility and runs the court well for a guy his size … Possesses great desire and an extremely competitive guy, plays very physical and is not afraid of anything, started to learn the game late but has shown great improvement in a short amount of time … Easy going guy off the floor and learns quickly, his great attitude makes him a great team player … Technically has some post moves, a good hook near the basket and a decent shot from the free throw line, defensively is a very solid player … Shows a real willingness to defend with contact … A great rebounder, and a physical present inside the paint … Has shown great improvement over the past few years playing in Spain, reached the top level of the Spanish league very quickly due to his hard work … Very solid player and one of the top rising stars in Europe …","Not extremely athletic. He’s not a leaper and has a lot to do to improve his inside game … Paulo’s body is under construction, seems to be a little fat but has all conditions to change his weight into solid muscle if he works hard … Lacks good foot work and his legs are not the best at all … Lacks true center size, being unathletic and short for the position … He also could have problems guarding PFs because he lacks good lateral movement. Despite that, he shows more efficiency playing against taller and slower guys using this wingspan and weight to defend pure centers … Will not be a star in the NBA but could be a very useful player for many teams…",82,275,22.37
Gani Lawal,46,"A strong, athletic and lengthy 6’9 forward (in shoes), Lawal has been able to use his physical tools to gain the advantage over whoever guards him … He spends the majority of his time in the post, where he is capable of making short turnaround jumpers, and finishing strong around the basket … In regards to his post play, he has the ability to create just enough space for himself to get off a comfortable look … his touch around the rim has seemed to improve, and he has shown signs of being able to use both hands (though limited with the left, but improved) in the paint… His activity level on the interior is very high, as his high motor and athleticism both contribute to his 8.5 rebounds per game, which is impressive considering he plays next to another big rebounder in Derrick Favors … Scores a lot of baskets on put backs… He has a strong frame and an NBA body, and plays physical on both sides of the ball … Does a good job at drawing contact and getting to the line, and he runs the floor well for his size, making it a habit of beating his man down the floor … Defensively his physical play and long wingspan help him contest shots, contributing to his effectiveness defending the post …","Lawal is just a little too raw offensively, as he doesn’t show you a variety of ways to score… his face up game and outside jumper will both need to improve if he wants to play real consistent minutes at the next level, as he won’t be able to use his body in the pro’s the same way he uses it in college… For a guy who thrives on contact and physicality in the paint, he shoots a poor 57% from the free throw line, which goes hand in hand with his non-threatening mid range or outside game… His shot selection can be questioned, as he seems to intent at time looking for his own offense down low instead of passing out of the post… Defensively he doesn’t have the highest IQ, but if you tell him to body up and bang with the big guys down low, that he understands well…",81,233,21.64
Tiny Gallon,47,"A wide bodied and extremely strong inside player … His bulk and strength allow him to muscle his way and clear space in the paint … Shows a promising (yet selective) repertoire of moves with his back to the basket; he feels out his defender and then turns and spins according to what is available … Incorporates an effective drop step, covering a lot of ground and physically dislodging his defender out of position … … Comfortable making counter moves in the post; he has good footwork and is able to turn and make secondary moves without losing his balance … Has the ability to turn to both shoulders and can finish with either hand around the basket … A soft touch inside helps him finish with a mix of mini hooks and turnaround jumpers … His midpost faceup game is his go to aspect at this point and it could become his bread and butter at the next level … He has nice range and has terrific confidence in his jumpshot … Facing up, he can put the ball on the deck and attack with a surprisingly advanced repertoire off the dribble, but most often he looks to get his shot off early … As a pick and pop option, he shows a lot of promise, because he can set strong and wide screens and then complete plays with his shooting ability … Rebounding the ball, he has a good feel for the ball, but more importantly his wide body allows him to clear space and hold boxouts …","His main strength is also a weakness, as his size and weight are major limiting factors … He is not a great athlete and does not get off the ground well … Settles for too many outside jumpers even though most of the time he has a distinct advantage by attacking inside … He struggles against taller and longer defenders because even though he can body them out of position, he still has a hard time finishing overtop of them … He undoubtedly carries too much weight and it shows in his footspeed and inability to get up and down the floor.  His lateral quickness is very limited and he has trouble defending quicker faceup forwards, or defending against the pick and roll … His motor is also a bit of a question mark at this point, he didn’t play major minutes this season and at times he seemed winded when playing for longer stretches … Battled with inconsistency all season – he was not able to put together a string of good games at any point during his freshman season … Very turnover prone, he struggles making plays in traffic or when the double team comes, he seems to panic and has a tendency to throw ill-advised passes …",81,296,19.44
Latavious Williams,48,"A raw physical specimen who chose not to play NCAA ball and turned pro (D-League) out of high school, and will be eligible for the 2010 draft … Will have a good chance to be drafted due to his upside … Very explosve attacking the basket … Despite a lack of great bulk, shows a willingness to play physical and bang with bigger players inside … Runs the floor well, good foot speed, a very fluid athlete who plays with boundless energy … Owns a big wingspan. Plays much bigger than 6-8 … An excellent rebounder … Also helped by all the undersized power forwards making it in the league right now … Offensively he shows the ability to knock down his jump shot and he should be able to develop into a strength …","A bit of a tweener, currently lacking the bulk (and standard height) to play in the post … Needs to add a significant amount of strength to play inside at the NBA level … Still a work in progress offensively. Was so dominant athletically in high school that he wasn’t forced to fully develop skills, playing against better athletes this will be imparitive … Shows some touch on his shot but needs to work on post moves and add range … Shows some ability to face the basket and use the dribble, but won’t be confused for a small forward. Lacks the ball handling, passing ability, and outside shot to play strictly on the perimeter …",80,205,21.25
Ryan Richards,49,"Left hander with excellent size (7-feet) and offensive touch … A player who looks extremely impressive in a workout setting due to his size, agility and touch … The young bigman shows the ability to shoot with both hands and has some range on his shot … Utilizes hook shots well and has the basics of playing in the post with footwork and post moves … At just 19 years of age, there is definitely some intrigue in what he could become … Shows solid physical strength and fluidity … Measured 7-feet in shoes with a 7-1.5 wingspan and a 9-2 standing reach which are all solid numbers for an NBA center … His 8.0% body fat shows that he has been working hard on his conditioning … Shows a positive attitude towards the game of basketball and being coached … Has the length and makings of being a solid rebounder but needs to get stronger and tougher …","Coming from England, he didn’t grow up in a basketball environment and lacks the natural feel for the game that someone who does, possesses … His basketball IQ is a work in progress … International scouts are concerned that he has not developed over the past 2-3 years (crucial development years) the way he could have … Has bounced around teams over the past 2 years and has not had a stable foundation with which to grow from … Still plays in a low level in Europe and has not been able to make a big impact thus far … His level of experience in Europe remains extremely low … Has worked hard to trim his weight but lacks great foot speed … Heavy legs have been an issue for him, anchoring him to the floor and slowing him down in the open court … Has also had issues with his shoulders popping out of place, causing tears of his labrum … While he possesses excellent size and good strength for his age, he has a bit of an awkward body physique, lacking great body balance … While his agility is solid, he lacks elite level explosiveness and athletic ability … Not much of a defensive presence as a shot blocker …",84,230,19.18
Solomon Alabi,50,"The biggest strength Alabi has going for him are his physical tools … 7’1, long and athletic, Alabi is the ideal protector of the rim that teams dream of having in regards to clogging the lane and preventing penetration … Unlike most 7-footers, Alabi can adjust, position himself, use his immense wingspan and jump better than most centers his size … These physical tools make him an excellent shot blocker on and off the ball, and a likely candidate for offensive tips and putbacks off misses … He only averages around 2.3 fouls per game, a solid indicator that he positions himself correctly in regards to contesting shots … Offensively he is capable of being productive, with the ability to hit the over the shoulder shot in the post, while taking advantage of his height and length … He has the ability to hit medium to short range jump shots when facing up around the foul line extended, and if this aspect of his game can develop further, it will be a big asset to a team in that it will force his defender away from from the basket, opening things up underneath … (his 79% from the ft line is a good indicator that his short range jumper can become more consistent) … He can get up and down the floor more quickly than most players his size and has an active motor …","Alabi  will have to bulk up, as GMs and coaches worry after seeing an unproductive rookie year from #2 pick Hasheem Thabeet … Similar recent African first round centers such as Saer Sene and Thabeet remain on NBA team’s minds … Foot speed and reaction time are not at a high level … Offensively, he does not have a diverse range of moves in the post, and relies too much on his height and length, which he won’t be able to use as much against taller and stronger defenders at the next level … He lacks the ability to put the ball on the floor and take his man off the dribble and his post moves appear mechanical … Also not the most efficient passer out of the post … He really struggles on the defensive glass for his size, averaging less than 4 defensive rebounds a game for likely the biggest guy on the floor … He seems to get too comfortable as just a protector of the basket, and with the defensive 3 second rule in the NBA, he won’t be able to just sit in front of the rim … Will struggle against quicker and more agile centers … Did not put up the shot blocking numbers that he appeared capable of despite having good agility is not quick off his feet …",85,237,22.27
Magnum Rolle,51,"An extremely mobile big man with terrific agility … He has good size and a very long wingspan, which allows him to make energy plays on both ends of the floor … Moving well without the ball, he looks for seams in the defence, flashing to the ball or cutting to the basket in order to get the ball in good scoring positions … He has soft hands, and is terrific catching the ball on the move and in traffic … He gets off the ground well and needs very little time to gather and explode … Finishes strong in drive and dish situations … His touch around the basket is extremely soft, he finishes well with a mini right hook as well as a turnaround jumper … Very good at using the glass … Facing up, he shows a terrific first step and the ability to attack with 1-2 dribbles, where he can finish strong at the hoop … His midrange jumper is smooth and has become a nice little weapon … Defensively inside, he is a shot blocking presence, using his length and timing to block and alter many shot attempts …","Not a physical player, he lacks the strength and mass to battle inside … Gets thrown around and has a hard time fighting for position on both ends … Not a go-to scoring threat in the post … Has struggled with inconsistent play … Must cut down on mistakes … Born in 1986, Rolle is an older player so his upside isn’t that of other prospects …",82,220,24.35
Luke Harangody,52,"Luke is an elite scorer at the college level … Averaging over 20 points a game in each of his last 3 years, he at times carries his team on his back in the toughest conference … Crafty around hoop, he finds a way to score and finishes well around the rim, moves well in the paint and reads what he has given to him … One of the hardest working players around, hes gritty, strong and persistent… absorbs contact well and gets to the line quite frequently … Has the ability to face up to the basket and shoot, and occasionally can take the defender off the dribble from the elbow … Positions himself well for rebounds, good nose for the ball on the offensive glass … Sees plenty of double-teams, and his passing has improved as a result … Has a great feel for the game, and regardless of how unorthodox his game is, he’s one tough competitor who finds a way to get it done … Measured well in the predraft camp combine with excellent length (standing reach for his height – 8’10"") and strength numbers (combine leading 23 bench press reps at 185) …","Luke’s biggest weakness and toughest obstacle to overcome will be his lack of athleticism, explosiveness and height, resulting in a lack of a true position at the next level … Too slow to guard the 3, undersized at the 4 … He has the ability to square up and shoot medium to deeper range jump shots, but can’t hit them nearly consistently enough to call them a strength, and without improvement will struggle to make it in the NBA … Takes a ton of shots, although thats just a product of him being on a team that lacks alternative scoring threats …  Defensively his lateral movement is a liability, and he will struggle to keep up against taller and quicker athletes at the next level … 4s in the NBA will shoot over him down low, and 3s will blow by him on the perimeter … A low release and not much spring in his knees on his shot, combined with his lack of height, will cause problems for him on the offensive side of the ball when being guarded by true power forwards in the NBA",79,240,22.49
Pape Sy,53,French born combo guard with excellent size and versatility … A legitimate 6-foot-6 with the skills to play at either guard position … Played point guard at times for le Havre in 2009-10 … Displayed excellent versatility as he played positions 1 through 4 this year … Has a good looking stroke … Has shown solid development in the past year … Solid athletically with long arms … Shows the ability to knock down the 3 ball … Shows solid upside and the ability to play in the NBA in a few years …,Limited experience at a high level … A bit of a late bloomer … Wasn’t on everyone’s radar coming into the draft … Played just over 14 minutes per game and only put up 3 shots per game … Needs to become  more assertive shooting the ball … Assist to turnover ratio wasn’t great.,78,185,22.23
Willie Warren,54,"Was considered by most as a lottery type talent before the season … Warren’s biggest asset in regards to being successful at the next level is his ability to create shots for himself, and shoot the ball off the dribble … An offensive-minded combo-guard, uses a quick first step and athleticism to create space and get in the paint … He can make shots of the highest difficulty, labeled a ""good bad-shot shooter"" … Deep offensive shot-arsenal … Strong finisher around the rim, averages 6 free throw attempts per game… Shows explosiveness and impressive body control in traffic… NBA body, confident scorer who has shown glimpses of possessing point guard potential… An above average passer, with ability to split the defense and open things up for teammates … Has an excellent handle,  with NBA 3 point range…","Warren suffers from a poor shot selection, and when asked to be the number 1 scoring option, he struggled making shots … Overly ball-dominant, tends to over-dribble and take his teammates out of the game … Very turnover prone, finds himself out of control frequently after forcing the issue… this past year has not been an effective catch and shooter, shooting a dreadful 30% from downtown …  Defensively he is uninspiring, seeming to get his rest on this side of the ball … Poor footwork results in allowing his man to get into the paint way too often … Undisciplined decision maker, with an inconsistent jump shot, negative attitude and troublesome ankle will put a scare in some coaches and GMs … Apparently was at odds with Coach Capel and those close to the team pointed to lack of maturity and selfishness as reasons for Warren’s inability to fill the high expectations in his sophomore year (aside from missing extended time due to having mononucleosis) … There is some concern over whether he’s truly a point guard or even a combo. Shows some solid passing and ball handling skills, but has never proven to be a true floor general that can take over a team and run the show at a high level …",76,208,20.68
Jeremy Evans,55,"An energy player with an extremely long wingspan and high level athleticism … He is a very quick and explosive leaper and he will try to dunk everything in the vicinity of the basket … Runs the floor hard, has long strides and is able to cover a lot of ground very fast … Is terrific at catching lob passes and finishing strong, shows great timing and has the ability to grab balls that are thrown way out of his area … He is an aggressive finisher and he looks to convert overtop of defenders and against contact … Has a decent looking jumper and shoots well from the foul line … Moves well without the ball in the half court and finds openings to provide a good passing target around the basket for penetrating guards … He is a good rebounder and is especially dangerous on the offensive end where he gets a lot of tips and put backs … A defensive weapon because of his ability to block and alter a lot of shots inside …","Very raw and unpolished … Not a skilled player and does not have the repertoire or footwork to be able to score with his back to the basket … He has an extremely light frame and he gets pushed around in the paint, making it very hard for him to establish post position or make strong moves to the basket …",81,196,22.68
Hamady Ndiaye,56,,,84,240,23.46
Ryan Reid,57,,,80,240,23.67
Derrick Caracter,58,"NBA body and strength, very skilled for his size, has a nice game facing the basket with range to the college 3-point line, good rebounder in and out of area … Shows soft hands and can make catches in traffic … Has good athleticism for a man his size and will surprise you with his bounce … Can establish great position down low do to his brute strength and shows a mean streak at times and scores at will when motivated … Skill level and feel for the game are actually at a high level. A solid passer and understands how to use pump fakes and his strength to score on longer opponents …","Character/maturity issues that date back to high school … Was kicked off the Louisville team by Rick Pitino, after failing to show the day to day discipline to be a collegiate athlete … Can be lazy at times and go through the motions … Not always as active as he should be, especially down on the box … Good but not great athlete, has good length, but not quite enough to completely compensate for being a little undersized … Relies too much on power and strength around the basket, needs to be active on the glass on a more consistent basis, motor runs hot and cold.",81,280,22.15
Stanley Robinson,59,"Jumping jack small forward with wiry, sinewy frame … Premier level athlete, almost to the point of intimidation … Jaw dropping length and vertical leap off of two feet … Explosive finisher around the rim, with a multitude of thunderous jams … If he has space to get his legs underneath him, just get out of the way … Ability to hang and adjust his body mid-flight borders on acrobatic … His agility is sublime and possesses a quick first step. Long strider with outstanding end to end speed … Thrives in the open court where only a select few can match his pure athleticism … Vacuum cleaner on offensive boards with his ability to play above the rim (2.7 off.) … He attacks the glass relentlessly, looking to grab missed shots at their apex (7.6 total) … Scored 14.5 points per game as a senior, over 4 points higher than his previous season high … Shot over 50% from the floor in both his junior and senior seasons … Only takes shots that are within his comfort zone … Does the majority of his scoring on the offensive glass, off setups from teammates and in transition … Shot 32% from three during his college career and 34% as a senior (less than a make per contest) … When able to elevate off both feet his jump shot is effective … Uses pump fakes well. Works the baseline adroitly moving without the rock … Uses his tremendous wingspan and quickness laterally to defend multiple positions … Shows nice potential as a defender for the next level … Has the make up speed and length to impact plays from out of position … Strong weakside shot blocker. Averaged 1.2 rejections his senior season …","Does not possess a natural feel for the game … Basketball IQ/focus needs work … Seems satisfied to ride his athletic prowess, rather than working on suspect areas of his development … Ball handling is a major drawback, negating his quickness advantage to a degree … Creativity with the ball in his hands is limited … As a result, he’s unable to create his own offense, and does very little to make people around him better … Lack of aggression taking the ball to the rim- failed to crack the 3 free throw attempt barrier in any of his 4 seasons … Was not successful at the stripe in limited attempts (65% career FT) … Plays soft … Could stand to add some bulk to his 210 lb. frame … Passing is not a strong point (1 AST per game) … Decision-making is extremely questionable … Despite not having the ball in his hands a great deal, still had problems with turnovers (2.3 per game) … Does not possess a pure stroke … Shoots a low trajectory shot and lacks touch … His 13% accuracy from the three point line as a junior is puzzling … His percentage drops substantially when shooting off the bounce- needs to set his feet … Can’t shoot off one leg … Makes infrequent use of the mid-range game, often passing up wide open 15-18 footers … His repertoire essentially consists of either a three pointer or dunk at this stage … Has all the defensive tools, but lacks awareness … Gets caught up watching the ball and loses himself in the action … Needs to maintain concentration and keep his head in the game … Was benched at times during his senior year for inconsistent/lackadaisical effort … Projects as a tweener at the next level: without sufficient ball skills to play the 3 or strength to defend the 4.",80,213,21.96
Dwayne Collins,60,"A tremendous physically specimen … He has a wide frame, a strong and developed body and a fabulous wingspan … Combining his length and bulk, it makes for an intriguing force inside … Catching the ball around the basket, he looks to power his way to the hoop for strong finishes … He moves well on offense, making good cuts and presenting a wide passing target inside … Uses his strength to establish good low post position and can hold his seals, making him a very good option in high low situations … He likes to face up when catching the ball in the post, where he can utilize his long and fairly quick first step or a nice midrange jumper … His stroke is decent, and he is comfortable stepping out to midrange …  He has a nice turnaround jumper, which is hard to defended because shoots it with a slight fade and with a high release point … Rebounds the ball extremely well, and is a terrific offensive rebounder, getting a lot of tips and putbacks … His strength and width create space inside and he is also very good at using them on the defensive end to push his man off the block …","A bit undersized as an inside player and does not have great athleticism (his length somewhat makes up for both deficiencies) … Not a reliable or consistent scorer and is not effective having plays run for him … Not a natural player and it shows in some of his decision making as well as silly turnovers … He depends heavily on movement and energy plays to create his scoring opportunities and on the nights when the ball doesn’t bounce his way he can disappear entirely for long stretches … He becomes predictable by using a spin move almost every time he attacks the hoop facing up …  Does not have a good repertoire of post moves inside, and his footwork is fairly limited … He struggles making counter moves and is often called for travelling because he shuffles his feet inside … Unless he dunks the ball, he has a hard time finishing around the basket because he does not have a very good touch … At times he makes good moves, but ends up loosing his balance and body control at the last moment, and therefore misses his shot badly … His motor is a bit of a question mark at this point because he has never played major minutes at any point in his career … Must improve his foul shooting …",80,241,22.21
Manny Harris,-1,"Athletic SG with terrific skills and ability to score … Harris is very versatile and aggressive player that can score in different ways: in the paint, posting up smaller defenders, creating his own shots off the dribble and coming off screens for catch and shoot (quick at changing directions and coming off screens) … Patient reading screens and sets up his defender well to get open off of screens … Harris is a difficult match-up for many opponents due to his quickness, size and strength … Quick at changing direction and attacking the basket (30% of his points are from the free-throw line), which tells you that he doesn’t rely solely on his outside shot … Possesses a good first step and body control while driving to the basket … Harris improved his passing ability and showed solid court vision and unselfishness since last year (4.9 APG so far) … Has good elevation on his jump-shot and NBA range as well … Very good free-throw shooter .87 %. Solid defender with sound lateral quickness … His quick hands help him deflect many passes and grab rebounds 7.7 RPG so far (shows more aggressiveness on the glass).","Lack of body strength is a concern … Harris has to add muscles and put in work in weight-room in order to survive at the next level … Has trouble converting layups when he is guarded by bigger players (vs. Wisconsin for instance) and doesn’t like too much pressure (physical contact) … Can improve on his decision making, when he attacks the basket he can get out of control (the Michigan coaching staff worked with him during the summer on not commiting offensive fouls while driving to the basket) … Must improve his shot selection and become a more consistent outside shooter … Can get wild and commit too many turnovers (3.6 TO last year). Harris should improve his ball-handling ability especially left hand. Needs to work at improving his mid-range game …",77,185,20.77
Mikhail Torrance,-1,"A multi-talented combo guard who has shown the ability to run a team on a full time basis … He has been asked to play both of the guard positions in his senior season and he has preformed extremely well … Handles the ball comfortably and has good change of direction moves that allow him to get to the basket … Has terrific length and size as a playmaker and is able to use them both when finishing at the basket or to see overtop of the defense … He is a solid shooter, showing the ability to knock down shots from beyond the arc with his feet set … Also comfortable shooting off the dribble, he elevates extremely well and is able to pull up with very good rhythm … He doesn’t settle from the outside, but looks to get into the paint both in the half court and in transition …  A good athlete with an aggressive approach, he can get to the basket and finish strong or draw contact … He is not afraid of sacrificing his body and he has a knack for drawing fouls … Has a natural ability to find open teammates with pinpoint passing … A crafty distributor and playmaker, he is very good at forcing the defense to rotate and making passes once he gets into the gaps … Has a good mix of tools to defend both guard positions successfully …","Even though he shoots the ball right handed from the outside, he plays like a left handed player and is uncomfortable dribbling the ball or finishing at the basket with his right hand … He becomes predictable because he will look to switch the ball to his left hand even in situations when a right handed finish is the most high percentage shot … A very streaky shooter, he needs to get into a rhythm before he can make shots … He shoots slightly off balance and with low arc, making it hard for him to get favorable bounces on the rim … He is an extremely turnover prone player, he goes too fast too often and tends to force passes that have no chance of being completed … Needs to become better at controlling tempo and seeing the numbers before attacking in transition … As a defender he needs to become more disciplined and focused on preventing penetration …",77,209,21.75
Mac Koshwal,-1,"Physical specimen type of interior force … A powerful post player with unusual face up ability … An excellent rebounder (10.1 per game) who uses his size, length (huge wingspan), strength and speed well to be a menace on the boards … At his best when crashing the glass or taking bigger opponents away from the basket and then using his foot speed and ball handling ability to blow by them … Extremely adept at offensive rebounding (nearly 4 offensive rpg) … Shows good speed for a player his size, very fluid and fast in the open floor … Has unusual ball handling ability for a forward, even utilizing an effective crossover … Owns some nifty moves around the basket and shows the ability to finish off plays using his touch and body control … Continues to show upside … Soft hands … Post game remains a work in progress but has shown some development … Has a nice righty jump hook … Upper body strength allows him to absorb contact and finish on drives … Has the versatility to potentially play the 3 through the 5 position … Doesn’t mind contact and has a frame built for it … Likes to go to the right block and dip his left shoulder to create space and shoot a right handed half hook shot …","Has the size and strength to do damage in the paint, but seems too enamored with facing the basket and has never bothered to truly polish his post skills … Doesn’t do a good job of posting up and creating a base for guards to feed him inside. Instead allows weaker forwards to root him away from the basket and often starts his offensive situations further from the basket than necessary … Should really be able to advance this area of his game with such physical strength and quickness … Shows flashes of his considerable talent but struggles to truly put it all together and be a consistent force … Older player. Will be 23 before he ever suits up for an NBA game limiting his perceived upside to an extent … Has a nice shooting stroke but his career 56% free throw shooting is a concern … Missed a big portion of his junior season (12 of 31 games) due to a foot injury – On the positive side he had been very durable in his first two seasons at DePaul … Turned the ball over too frequently at 3.2 to/per game. A function of his over reliance on making plays off the dribble … Not a big force defensively, averaged below 1 block per game in each of his 3 seasons … Creative passer but a little too willing to attempt risky plays … Needs to become more dedicated to the defensive end of the floor. Shows the attributes to be a solid defender, but doesn’t put the same focus on it …",81,250,22.7
Art Parakhouski,-1,"A center with good size and a solid frame … Still a fairly young player in terms of experience, he has a decent amount of upside … He is a high percentage scorer inside,  he establishes good low post position and has the ability to finish using his strength and height … He has good weight on his frame and can create space and muscle his way inside … Turns to both shoulders and uses his body to shield the ball from defenders … Has good hands and makes tough catches in the paint and in traffic … Shows a good touch around the basket, and can shoot a fairly soft turnaround jumper … Uses his height and keeps the ball high on his release, making it difficult to challenge his shot … Has decent shooting mechanics when stepping out to midrange and shows the potential to turn into a solid pick and pop option … A very good rebounder (he holds his boxouts and clears space on the defensive end, and he hangs around the rim on the offensive end and gets his hands on a lot of missed shots) … Has a very good motor for a player his size, has the endurance to play long minutes and is also disciplined enough to avoid foul trouble … He is a fairly good straight line runner, getting up and down the floor at a good pace … Effective shot blocker, he has decent timing and is able to alter and block a good number of shots inside …","Not a great athlete, he has limited leaping ability and struggles finishing inside against bigger players … He is fairly stiff in his movements, he doesn’t have a live body and is not very agile … Does not finish with his left hand (even when turning to his right shoulder he looks to get the ball in his strong hand for awkward finishes) … His low post repertoire is limited and he lacks effective counter moves … Does not have great footwork, which leaves him off-balance when making moves inside … A poor foul shooter … Even though the form on his shot is fundamental, he needs to improve the results and gain more consistency … Not a good passer out of double teams, he waits too long to move the ball and often gets caught up in traffic … Played in a weak conference, and had a distinctive height advantage on a nightly basis, he needs to show that he is able to battle with players his size to succeed at the next level …",83,268,22.73
Matt Bouldin,-1,"A strong combo guard with the capability to score and distribute the ball effectively … He has an extremely strong frame and he uses it to bull his way towards the basket … He handles the ball well and is capable of breaking down his defender with a nice mix of change of pace and direction moves … He shoots the ball well from all areas of the floor, showing a high and smooth release … He has nice rhythm and good balance on his jumper… Has continued to increase his range, and has become and extremely dangerous threat from deep … Finishes well at the basket, using angles and both hands to complete plays … Steady playmaker, he sees the floor well and can deliver the ball with good passes … Plays with good composure and does not make too many errors … Has become a terrific foul shooter …","Does a number of things well, but doesn’t have one aspect in which he is superb … A less than stellar athlete with a mediocre first step, this hurts him when attacking off the dribble because good defenders are able to stay in front of him … Needs to become better shooting off the dribble … His biggest question mark for the next level is his defense; he has a hard time containing the ball and doesn’t have the athleticism to defend on the wing …",77,214,22.48
Samardo Samuels,-1,"A strong, wide, bulky power forward, Samuels used his physical tools in college to give himself an advantage in the post… He understands how and where to position himself, while using his strength and basketball instincts in back to the basket situations… His high awareness on the low post, along with his ability to use a variety of pump fakes contributed to an excellent 6.6 trips to the free throw line per game… Spending almost all of his time working in the post, Samuels is an efficient finisher around the rim… He grabbed almost as many offensive rebounds per game as he did defensive (although not saying much), which can be attributed more towards his post positioning, wide frame a long arms…","At just 6’8, he goes from overpowering center in college to undersized power forward in the pros… He won’t be able to push people around at the next level the way he did in college… He lacks explosiveness and athleticism, and has not shown the ability to face up… he struggles putting the ball on the floor with minimal ball handling skills, while a face-up aspect of his game is not much of a threat… Although it’s been reported he can knock down jump shots in a private workout setting, his outside game was non-existent at Louisville… His lack of explosiveness and poor leaping abilities prevent him from being a presence on the defensive glass, bringing in a total of 3.8 defensive rebound per game, a weak number considering his size and strength advantage over most at the collegiate level… He lacks lateral quickness and height, limiting him to the possibility of only being able to guard players who have the same physical characteristics as himself…",80,245,21.47
Denis Clemente,-1,"For a guy who doesn’t hear his name on the national scene that often, Denis Clemente helped lead Kansas State to the Elite 8 and a #2 seeding in the National tournament … He’s about 6’1 max in shoes, and played the point however was better at creating offense for himself as opposed to setting up teammates… His best offensive weapon is his ability to shoot off the dribble from long or midrange, and has the ability to penetrate and get into the paint… He’s at his best in transition, where he uses good speed and a good feel for the open floor… Has the ability to catch fire, and becomes more of a scoring combo guard then a playmaker… Good feel for the basket, can hit tough, off balance shots… though undersized in regards to height and strength, and is not overly explosive or athletic, he shows great intensity and competitiveness on both sides of the ball, which can help energize teammates and the crowd…","Unfortunately for Clemente, he’s not a pure playmaker and his offensive game is too inconsistant, and when you combine that with his limited physical tools, success in the NBA seems like a longshot… He shot 34% from downtown, illustrating his on and off again stroke… He gets little elevation on his jump shot, and at his height he will have trouble getting open looks at the next level… He’s not adept at finishing around the rim, and it only gets more difficult in the pro’s… Every game he tends to take a few difficult, unconventional shots in the paint, as opposed to keeping his dribble or looking for a better scoring opportunity from a teammate… Defensively his physical limitations don’t project to success against stronger, quicker, taller and more athletic guards… Already 24 years of age limited his upside …",72,175,24.22
Marquis Gilstrap,-1,"A strong and athletic wing player who is physically ready for the next level … He has a nice mix of tools that he brings to the game, and he is able to contribute in a variety of ways … A lanky player with a good build, he can get to the basket and use his body to finish plays … He shows a decent first step, and can get to the basket using jabs out of the triple threat … As a jump shooter, his form is pretty good and he is a capable threat from beyond the arc … He is very good from midrange, where he has a well balanced pull up, shooting it with good elevation and rhythm … As a rebounder, he is extremely effective, because he can use his physicality and athleticism to go get the ball … Has the ability to block shots …","Can do a number of things well, but doesn’t have one area that he is great at … His perimeter game lacks polish, and he is not very effective attacking off the dribble … He is a fairly inconsistent shooter, needing to get into a rhythm before he can make shots … He is not the smoothest player when attacking the basket, needing an extra step to gather himself before exploding … Makes poor decisions and tends to panic when he gets pressured … Has only one season of D1 basketball under his belt as he spent time in JUCO and rehabbing a leg injury …",79,215,22.88
