Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Nikola Jokic,41,"Very high basketball IQ, This is his greatest strength. Strong personality. A team player. Has a great work ethic … Tremendous length … Can really shoot the ball … Hard worker … He was first introduced to real professional training – strength and conditioning as well as basketball workouts in September of 2013 and has shown tremendous improvement in his body … Possesses a big wingpan … Considering the fact that he competes in the Adriatic league, where most players are older than he is, and also that he’s an average athlete, he uses his basketball IQ to succeed… Nikola understands the game really well. Furthermore he is able to follow and execute coach’s instructions. Shows a winning attitude, competes hard in games and practices … A self starter, doesn’t need to constantly be pushed to get the most of his abilties … Well liked by teammates, outgoing, strong character, doesn’t drink or smoke … Young player, born in February of 1995 …","An average athlete lacking great speed and leaping ability … Foot speed is a big liability. He may struggle to stay in front of NBA athletes at the center position … Needs to improve as a post player, gain strength and develop a repertoire of back to the basket moves … Defense is a real weakness at this point due to lack of lateral speed and lack of strength. His length is a big plus, but he’ll need to continue to work on becoming stronger and learn to anticipate in order to overcome his lack of quickness … Despite being a younger guy, his upside appears limited by his lack of explosiveness and foot speed …",83,255,19.36
Nick Johnson,42,"A pretty good athlete with a strong build, nice body control, and adequate length … Is a powerful leaper off of 2 feet … Is a pretty smart basketball player and has textbook fundamentals in nearly every aspect of his game … Has a compact jump shot that he can hit with good regularity from as far as 25 ft. out … Explodes and elevates beautifully into his shots … Strong open court player … Can finish powerfully above the rim, and is a gliding type leaper who seemingly hangs in the air … Good first step … Moves well without the basketball … Unselfish player … Effective scorer in pick and roll situations … Does a good job of using his shoulders and hips to separate the ball from defenders on his slashes … Likes to shoot pull-up jumpers … Has the tools to be able to play spot minutes at PG at the next level, and is an acceptable passer on the wing … Not afraid to draw contact, and gets to the foul line at a reasonable rate … Pretty good on-ball defender … Plays with good energy and fought through screens well in college … Shows active hands as well … Improved nicely every season he was at Arizona and became a unanimous 1st Team All-American as a Jr., really showed a more polished game this past season …","Johnson is a 6’2 combo guard, and really didn’t get a chance to show much as a floor general to ease concerns about him being more of a 2 than a 1 as a Jr …  He is pretty short for a true SG, and only has average length to compensate … Size makes him a liability guarding bigger wings …Doesn’t really have a true standout skill on offense right now … Not going to show much creativity as a ball-handler, and can be prone to blindly dribbling into bad spots on the court … Although he is a high rising leaper, he never really excelled finishing around the rim in college; likely due to his lack of height … Can be shot over by taller wings … His jump shot, while decent, is not great and he settles too often … Will have to find an exact fit to really be at his best in the league, one who will live with his lack of height at the SG spot and is comfortable enough to let him run the offense sporadically as well …",75,198,21.52
Walter Tavares,43,"Standing 7-3, with an astonishing wingspan of 7-9 he has tremendous size, combined with excellent mobility for a big man with his dimensions … He’s always active on the floor, showing great progresses from a conditioning standpoint, compared to when he arrived on the Canary Islands … Offensively he’s really effective in pick and roll situations, showing the ability to finish above the rim after the cut with aggressiveness, furthermore his mobility and coordination make him an effective contributor in creating space for his teammates with solid screens, playing a key role in Gran Canarias offense .. Most of his offensive repertoire is based on dunks and put backs after an offensive rebound, but he has shown significant improvements on his hook shot using his right hand … He has a soft touch and he’s a solid free throw shooter … Defensively he’s a great pick and roll defender, being able to recover in the painted area after helping on the screen … Plus with his great size and wingspan he’s definitely a great rim protector. According to those with knowledge of him, he’s a nice, humble guy with a great work ethic …","He lacks explosiveness and elite athleticism, furthermore as per all the big man of comparable size, the physical and muscular improvement must be developed carefully, in order to avoid back and structural problems … Offensively he’s still rather raw, he lacks post moves and struggles to effectively take position in the painted area … Furthermore his lack of solid ball handling skills makes it difficult for him to create his own shot, often relying on offensive rebounds and assists from teammates … Despite his size he’s not yet an elite rebounder, since he lacks effective positioning and a natural understanding of the game … These shortcomings also affect his defensive effectiveness: he jumps on shot fakes too often, committing unnecessary fouls …",87,260,22.28
Markel Brown,44,"Outstanding athlete with incredible leaping ability (43.5” 2-step vert at the Combine) … Is a pretty swift runner with good start/stop ability … Should come with a warning label, ""Highly Explosive"" … Was a mainstay on highlight reels because of his dunking ability, and was one of the very best dunkers in college basketball last year … A threat on backdoor alley-oops or transition and is explosive enough to finish over trees … Long arms … Has developed a nice jump shot too, and has extended his range to about 25 ft (38% from 3) … Showed steady improvement in his shot (FG, FT and 3p), and all around efficiency throughout college career … Can spot up and shoot from range, and is comfortable shooting off screens from mid-range too … Decent pull-up jumper … Explodes into his shot and shows pretty consistent mechanics … Can score in bunches … Played in a college system that had good floor spacing, and looked increasingly comfortable finding ways to get open moving without the ball, especially in his last 2 seasons at Oklahoma State … Solid attacking the basket in a straight-line; shows a good 1st step … Strong enough to deal with contact and get shots up around the hoop … Usually a good finisher … Fairly aggressive player … Pretty good on-ball defense, and blocked shots exceptionally well for an undersized SG (1 bpg as a Sr.) … Has the physical and athletic tools to defend PG’s and small 2’s … Plays with a low center of gravity with the ball in his hands … Feisty and competitive … Makes an impact on the glass … Underrated passing ability and isn’t really a selfish player (near 2-1 a/to ratio) … Scouts liked how he looked when asked to run the team when star PG Marcus Smart got suspended for 3 games in the Big 12 Conference Slate, and some think he may have the potential to play spot minutes at PG eventually … Kept a consistent, steady demeanor despite playing amongst what appeared to be a ""dysfunctional family"" …","Brown is a 6’4 SG, making size one of the main detriments to his pro prospects, though his 6’9 wingspan and 8’4 standing reach are both very good … Not a great ball-handler, and can struggle to create for himself when his 1st step doesn’t get him past his matchup … His lack of ball handling is a huge detriment as it limits his ability to utilize his great athletic gifts. He’s also not a good enough jump shooter, currently, to be counted on as a NBA 3 point shooter … Sometimes is forced to settle, and will fall in love with shooting jump shots at times … Though he got a chance to play some PG last season, he doesn’t have the natural instincts for making players better, needed to really be considered a combo guard … Might struggle to defend more physically gifted SG’s in the NBA … Though he continuously improved his shooting throughout his college career, he will need to maintain consistency to further enhance his chances of sticking as an NBA player … Can be a step late on defense, and should improve his off-ball awareness … A bit reliant on teammates to create opportunities for him … May need some time to become a contributor, despite being a senior …",76,185,22.42
Dwight Powell,45,"Mobile and highly coordinated big man with an all-purpose skill set. Measured in at 6’11 (with shoes) at the NBA combine, and has added 20+ lbs. of muscle since arriving on campus a string bean … 6.2% body fat … Powell remains a free and easy mover despite upgrades to his frame … He hovers, no clunking … Fluid gait … Runs the floor productively with well above average end to end speed … He was Stanford’s most reliable playmaker/facilitator by a wide margin as a senior (3.1 assists). Excellent distributor, surveying the action and possesses a natural guard feel … Basketball IQ is a considerable checkmark in his favor … Face up 4-man – quickness and ball handling variety … Jump shot stroke looks pure in the mid-range and collegiate three-pointer was not foreign to his repertoire (46% as junior, 14 total makes) … 80% free throw shooter in 2012-2013 … Projection as pick-and-pop threat is entirely foreseeable … Lateral agility is an asset on the defensive end where he can hedge and return to position comfortably … Versatility to kill center minutes at 6’11 … No defining quality but package to be immediate piece of the puzzle … High character kid that interviewed well during the combine process … Has more potential than the average senior …","His junior season was highlighted several times above and that’s indicative (for the wrong reasons) … The lack of consistent progress from Powell has been baffling … Given his size and skill level combo, the results don’t add up … A solid post player statistically but limited as he can only finish going over his left shoulder with his right hand, which makes him far too predictable … Much of the ups and downs in performance can be attributed to lack of core strength and less than ideal on-court aggression … Junior to Senior declines in three-point percentage (46% to 26%), FT percentage (80% to 69%) and rebounding (8.4 to 6.9) are more difficult to explain … On-court temperament leaves something to be desired … Chasson Randle is a nice guard, but he should not be outshooting Powell 12.5 to 10.8 … Smooth operator but not an explosive athlete – this is particularly true in traffic … 7’0”5 wingspan was shorter than expected … Averaged less than a shot block per game for his collegiate career … While narrow shoulders might always restrict his build, he’ll need to hit the weight room for core and lower body … Not much of a vocal leader …",83,235,22.95
Jordan Clarkson,46,"Quick guard with good size who has displayed point guard ability … Ran point the majority of the time during his lone season at Missouri … Has a strong handle and displays solid vision … Has the ability to post up smaller players and still has quickness to create off of the dribble … Athleticism also allows him to take advantage of bigger defenders, can shoot over them off of the bounce or take them to the basket … Can score from all three levels and is able to create his own offense … Gets low on both ends of the court, moves quite fluidly … His lateral quickness and size gives him potential as a defender, could be versatile guarding the perimeter … Excels at pulling up off of the dribble, giving him the potential to develop a floater as well as spot up ability … Got to the foul line fairly often, shooting 83.1% from the stripe, which would lead many to believe he has a lot of potential from midrange … Has displayed some outside shooting ability. He can be streaky in a good way at times … Used to playing big minutes, and is in excellent condition … Really good body control, use it to create space for opportunities and finishes well around the basket… Decent rebounder given his position, aggressive around the ball … Provides versatility at the guard spot, size and length to defend multiple positions …","Struggled shooting from the outside this past season, only shot 28.1% from 3PT range … Move to the point was not a flawless transition, struggled running the team and not a natural distributor … Did not end the season strongly when his team was fighting for a possible NCAA tournament spot, shot under 40% from the field in 8 of his last 9 games … Going to his left is not a strong suit, needs work on his off-hand … Committed a lot of turnovers, his assist to turnover ratio is not ideal for a PG prospect … His defensive awareness is still in raw stages, despite his physical ability and athletic awareness, was not statistically efficient on that end of the floor … Still needs to add strength, has trouble with physical defense which can affect him near the rim … Despite his ability to drive and penetrate, was not the most prolific finisher close to the basket … Shot selection can use some work, which is where being streaky can work against him … Still a bit of a hitch in his shot, needs to iron out his mechanics … Left hand needs work, gets into trouble when being forced to his weak side … With the ball in his hands so often at Missouri, there may be an adjustment to playing off of the ball, working as a cutter, though he certainly has an ability to improve in this aspect …",76,186,22.07
Russ Smith,47,"Smith is one of the most talented scoring guards in the nation due to a combination of excellent lateral agility, elite top-end speed and supreme aggressiveness … He excels in transition because of his fantastic athletic gifts/body control and is always looking to push the ball and attack … He’s quite possibly the toughest guard in the country showing the willingness to continually attack and finish despite being around 6’foot 160 lbs … He uses a very solid handle (led by a strong hesitation dribble) to get into the paint and get to the line at an amazing rate, where he shoots a high % (80%) … All of these things benefit him in the more wide-open game in the NBA … Smith has come a long way in terms of decision making and shot selection during his college career, as well as showing times where he can get red hot from beyond the arc … He uses his aforementioned lateral quickness and toughness to cover even the quickest of guards and never backs down from playing physically, even at his size … He has tremendous instincts, excellent hands, impressive length for his size and always puts forth a strong effort … Was not heavily recruited, a late bloomer, who has become one of the top college players due to hard work …","The comparison has been beaten to death is that Smith plays like Allen Iverson and while it makes some sense, that typically ends up being a kiss of death … Smith’s athleticism and fearlessness will give him a shot at making it, but he’s still viewed as a 6’ shooting guard in a league that doesn’t value that type of player highly, particularly one with limited shooting ability … He’s one of the lighter NBA prospects to come along in a while and could greatly benefit from putting on 10-15 lbs, although that may cost him so of his ability to change directions and top-end speed … His lack of size and strength has also affected his ability to finish at the rim consistently … While his speed makes him a terror in Louisville’s pressure defense, his size makes him a defensive liability as a combo guard … He plays primarily off the ball in college and when he does have the ball in his hands you can tell the first thing that comes to his mind is “score” … His 1-1 (2.9/2.7) assist to turnover ratio illustrates his questionable ability to play the PG position … When asked to run the point, he shows a mediocre ability to do so … Another concern is his inability to shoot from deep. (33% from 3) … He’s very streaky/inconsistent for someone whose main forte is scoring … He must continue to improve as a shooter and become much more efficient if he wants a place in the NBA …",73,160,23.2
Lamar Patterson,48,"Patterson is a wide bodied 6’5 wing prospect who has the physical tools to translate to the next level … Long arms, has an outstanding 6’11 wingspan … Is an unorthodox blue collar type, who can deal with contact and embraces hard-nose play … High level strength for a wing prospect already … Should be able to see time at either wing position at his size … Solid skill level and is a Swiss army knife, able to do a multitude of things on the court … High IQ player, can generally be trusted to make good decisions and gives himself the correct chances to make plays throughout games … Understands how to create angles on both ends, which helped him to compensate for a lack of athleticism and explosiveness … Decent pick and roll player with adequate ball-handling skills … Likes to use basic misdirection moves to set up defenders, and had enough strength to keep defenders on his hip on his slashes … Developing shooter who made strides throughout his career as a perimeter threat, and even extended his range to NBA range when spotting up as a Sr. … Effective medium-range player … Very intriguing floor vision and passing skills as a wing (4.2 apg as a Sr.), proved in college that he can be effective having some offensive sets run through him … Plays the game at a very steady pace, rarely appears rushed or out of control … Fundamentally sound and sharp defensive player, as you would expect to see from a Jamie Dixon-coached player … Makes an effort to be at the right spots and contest shots, doesn’t lack in assertiveness and is a competitive defender … Contributes on the glass on both ends … Most effective in the half-court game … Seems to be a hard working player, whose development progressed nicely in college after playing mostly as a post in HS …","Patterson is a limited athlete who would be at a disadvantage on most nights at the NBA matching up with wings … Is not a very quick player, and would have to work harder to create separation than the average NBA wing … Not going to get nearly the amount of touches he did in college at the next level, will have to adjust to a much more minimal role … Plays below the rim, and will struggle to convert shots around the rim against more athletic frontlines … Though he is a good defender, how will he hold up against high level perimeter players on a nightly basis? … Improved shooter, but is generally only effective with his feet set … His 3-point shooting is a make-or-break skill for him to stick in the NBA, and his percentages from downtown fluctuated every single season he was in college … Plays a very basic game, other than his passing skills he does not have many standout traits that will set him apart from other wings … Can be stifled by athletic defenders … Mediocre ability to create shots for himself … Not going to play the “prettiest” game, and doesn’t make razzle-dazzle plays … Doesn’t project to be a good transition player …",77,225,22.89
Cameron Bairstow,49,"Bairstow is a brute with the ability to knock down the mid range jumper … Hustles extremely hard and will bang down low … Will give up his body for the good of the team … Puts a lot of pressure on his man to be physical; gets to the free throw line (8.8 FTA in 2013-14 was good for 4th nationally in this category) … Crashes the boards, has a great motor … Really works for post position, and good at sealing his man … Does the majority of his work offensively in the lane and on the block, but can also knock down elbow and baseline jumpers … Was one of the nation’s most improved players between the 2012-13 and 2013-14 seasons; even showed the ability to do some shot blocking his senior season, although this may not ultimately translate as a part of his pro game … Has good measurables for the power forward position (has almost identical measurements and athleticism numbers to draft-class mate Julius Randle) … High percentage shooter (74% FT Shooter, 56% FG senior season with Lobos) …","Born in 1990, he will turn 24 later this season, decreasing his upside substantially … Below the rim athlete and below average athlete by NBA standards … In college was able to overpower opponents; may be a different story in the pros … Relatively inexperienced, having arguably only played a significant role for the Lobos his senior season … Still developing in terms of his feel for the game … Not particularly effective on the fast break … Prone to ""tunnel vision"" offensively, where once he commits to a move, he loses awareness of teammates and help defense …",82,252,23.57
Alec Brown,50,"At 7’1"" Alec not only has legitimate NBA center height but also is one of the best shooters in the 2014 NBA Draft … He consistently can hit shot after shot from well beyond the 3 point line …  With 29% of all his shots taken from 3 he was able to make them at a 42% clip and an overall field goal percentage at 47% …  He displays good agility, height, and a solid understanding of his offensive strengths … He can run the floor and is a very dangerous trailer hitting the top of the key jump shot or the occasional dunk … And his strength in the pros should be as a stretch 4 or 5 and used as a pick and pop player on the offensive end.  On the defensive end he was also able to average over 3 blocks per game.  Coming from a mid major Alec was able to give a positive impression to scouts at Adidas Nations while going against some of the best players in college basketball.","Alec’s lack of physical strength is an obvious weakness, as he shies away from contact and struggles to play in the post against bigger and stronger opponents … Despite having great height at center his lack of strength would make him a liability on defense and he may not have the strength to guard an NBA center and instead rather be used in a zone or as a 4 … Also because of his lack of strength he has difficulty creating shots for himself in the post … He will need to improve his defensive prowess to become a rotational player at the next level … His rebounding statistics of 5.7 per game is not at the level you would like for a 7 footer in a mid major conference … Furthermore statistically speaking there are two outlier games against poor competition that benefited his overall statistical average where he had a triple double including 10 blocks versus Minnesota-Duluth and a 40 point game versus Fairfield … Alec had an opportunity in his non conference schedule to play Wisconsin and go head to head versus Frank Kaminsky and played arguably his worst game of the season fouling out in 18 minutes, with 5 turnovers and scoring only 2 points … Unfortunately for Alec, the trend of poor games with foul trouble against top opponents continued throughout the season as he failed to reach double figures versus Virginia, Wisconsin Milwaukee, and Belmont …",85,231,21.94
Thanasis Antetokounmpo,51,"Athletic and energetic, Antetokounmpo is a strong defender, both on and off the ball … His speed and 7-foot wingspan allow him to cover a lot of ground, leading to a lot of impressive blocks from the help side … Sticky defender – tracks well and is unfazed by screens … Explosive, fast, and solidly built … Finishes with authority on the break…  Unselfish and versatile – willingly does a little bit of everything … Shows potential as a three-point shooter in both spot-up and catch-and-shoot situations.  Also, shows potential as a slasher to the basket …","Struggles offensively in all areas … Despite his athleticism, he has difficulty finishing at the rim if dunking is not an option – made less than 40 percent of his layup attempts, according to NBAdleague.com … Leaves his feet with no place to go with the ball, resulting in a number of wild shots and turnovers … Shaky handle – turnover prone and limited to mostly straight-line drives.  Too right-hand dependent … No post-up or midrange games … Mediocre 3-point and free-throw shooter …",78,205,21.96
Vasilje Micic,52,"Standing 6’5” he has an elite size for the PG position, with a sturdy frame that will allow him to face the physicality of the NBA (he was able to withstand the physical presence of Marcus Smart last summer during U19 WC) … Owns elite passing ability that few PGs in the NBA and Europe possess … His height affords him great court vision in pick and roll situations, where he shows amazing passing ability and glimpses of pure creativity … In pick and roll situations, he’s really effective in exploiting the screens to create the space for the shot or to attack the basket with his solid handle … He has great body control and remarkable use of fakes with a big bag of tricks, including change of speed and directions … He has a natural instinct and feel for the game, combined with a great maturity and basketball IQ … Despite his young age, with his maturity and game comprehension he’s a great playmaker, his assist to turnover ratio is excellent and he does a great job in controlling the tempo both in half court and transition situations … He has excellent defensive fundamentals and sense of position, showing a great attitude also in pressuring the ball … Extremely strong mentally and shows great leadership …","Average athlete, not extremely quick, he has poor lateral speed and he’s not explosive … His torn ACL could still present a red flag … His other big flaw is that he’s not a consistent shooter, especially behind the three point line (29% this season in ABA league) and after the pick and roll, he should work on his mechanics and release, which is usually rushed when shooting from the dribble … He lacks a solid midrange game, especially his pull-up jumper, even if he has shown some improvements through the season … His playmaking is really instinctive, he could struggle when forced to play something different than basic set games and simple pick and rolls … On the defensive side he struggles against smaller and quicker opponents due to his poor lateral quickness …",78,202,20.46
Alessandro Gentile,53,"Standing at 6-7 he has good size for the position, with a big solid body that allows him to easily withstand contact at the highest European level … He has a complete offensive repertoire: pull up jumpers, fakes, use of pivot feet and a great ability to utilize his body even in the post … He’s really aggressive on the floor, with a great ability to attack the basket and get to the rim … He has great scoring instincts, with the ability to put the ball on the floor and attack the close out … He also shows great body control, and a good use of both hands, which allows him to create from the dribble with a good variety of finishes …  He excels in the transition game,  often finishing with a dunk, plus he has an effective post game, using his strong body to post up smaller opponents, but his preferred option is always to attack opponents off the dribble … He’s an improved shooter in catch and shoot situations, especially from three point … He has solid game comprehension and good spacing … He’s not scared at all to take responsibilities, showing great poise especially in  clutch and difficult situations … Despite not being a pass first guard, he has good passing skills with the ability to find teammates on the perimeter … Gentile shows a solid defensive attitude, often being placed on the best scorer of the opposition, also showing his competitive personality … With his size and frame, he could guard power forwards in certain situations, plus with his good positioning and quick hands, he’s a good ball hawk …","Even if his body is solid, he still lacks proper muscles … He lacks elite athleticism and explosiveness, for this reason the physical impact of his body will be less effective against bigger NBA level athletes … His shot mechanics have a big flaw: lacking fluidity with a slow release, with a little pause before the ball leaves his hand. This makes the trajectory of his shot predictable and flat, limiting the effectiveness and the percentages … He has to improve his pull-up jumper, working on his shot selection and his midrange game where currently he is struggling the most … He has to improve the use of screens in P&R situations, especially to create the space for the shot … For a 6-7 guard he could be a better rebounder, with an average of 3 rebounds per game thus far … Defensively his limited lateral speed makes him struggle while guarding smaller and quicker opponents, especially in ISO situations … Attitude and short temper are still one of his biggest shortcomings, he struggles in managing himself during stressful situations, often arguing with referees and opponents … This could be considered the other side of his strong, emotional personality.",79,230,21.63
Nemanja Dangubic,54,,,80,195,21.22
Semaj Christon,55,"Christon is a rangy PG prospect with good end-to-end speed and athletic ability … Has excellent physical tools for a PG prospect, at 6’3 185 with a 6’6 wingspan … Physically, has the attributes to be a standout at the NBA level … Likes to play an aggressive style and is a true slasher … Shows some ability to finish above the rim … Has few problems getting to the rim in most cases, and shows a quick first step and adequate handles … Loves the transition game, and stands out the most as a finisher when he has a head of steam … Good at drawing fouls, and is athletic enough to convert at the rim … Looks like he could make a career out of his play on the defensive end, and should be able to defend some of either guard spot … Uses his length well on both ends of the court and is real good at pressuring the ball … Pretty active player with good toughness … Good drive and dish ability, and wasn’t a really turnover prone player this past season despite his relentless style of play … Seems to have room to fill out his frame, which could be excellent for him down the line … Still has room to grow as a player, and could really be a good piece for a team if he improves on some of his more easily correctable weaknesses … Improved his efficiency nicely from his Fr. To Soph. season … Seems like he should develop a good change of pace PG …","Jump shooting is the one thing teams will need to see from Christon in workouts before they can decide where to select him in the draft … Right now his jumper is a work in progress, and although he shot a decent 3-point % as a Soph (38%), it was on less than 2 attempts a game … Doesn’t seem to have real confidence in his shot, and extending his range is probably going to take time, and some tweaking of his form … Teams will dare him to shoot in the screen game … A pretty raw player at the moment, needs more experience … Also is a developing floor general in need of true PG instincts … Doesn’t dictate pace that well, and struggles to get teammates involved as well as he should if it isn’t a drive and dish situation … Shows a fairly loose handle for a PG prospect when he can’t break defenses down with his pure speed … Is particularly shaky when he has to use his left hand, and looks uncomfortable when handling or slashing to his left side … Mediocre floor vision and tends to get selfish and force action at times…Free throw shooting needs improvement … Will need to add weight to his frame …",75,186,21.66
Roy Devyn Marble,56,"Good all-around scorer … NBA bloodlines … Solid outside shooter.  Shot 37% from behind the arc last season … Good at picking his way through the defense and finding a look in the lane … At 6’6"" (6’9"" wingspan), has very good size for a shooting guard … Adequate defender with good natural length for keeping his man in from of him … Smooth athlete who seems to glide to the bucket with his long strides … He’s a very willing passer and he recorded around 3 assists per game over the course of his career.  Good at leading the break thanks to his very proficient floor vision … Pretty good ballhandler, especially at his size … Averaged nearly 2 steals per game last season.  Always looking to force the turnover … Plays with great energy and a constant sense of urgency … Good one-handed floater … Can post up smaller guards … Shoots well coming off screens, indicating that he may be more useful as, primarily, a spot up shooter at the next level … Was The Guy at Iowa his last two seasons, so he knows how to step into that leadership role and take on the bulk of the scoring load … With solid athleticism, Marble is an overall good physical package with a decent shooting stroke to boot …","Doesn’t have a great first step or elite athleticism, which takes away some of the advantages he had at the college level … Has an awkward shooting stroke.  He has sort of a ""chicken wing"" when he shoots and needs to tighten up his elbows … Not very strong.  Needs to put on some muscle to finish in the lane … Not anything special as a defender, due in part to his strength, though he has good defensive potential … His 42% field goal rate as a senior was a bit low, although he was expected to score a lot for the Hawkeyes, so his shot selection couldn’t be as discerning as he might have liked. Also lowered by a high number of 3 point shots … Big game ability? Scored only 6 points in Iowa’s tournament loss this season and only 7 in their NIT loss to Baylor last season, despite Marble being the leading scorer for the Hawkeyes both years … Was a part of the Hawkeyes big-time collapse in the later stages of last season …",78,192,21.78
Louis Labeyrie,57,"Labeyrie is a high energy role player who brings rebounding and defense … He is strong on the defensive end and while shorter and addition to his hair has a similar defensive style and skill set as Anderson Varejao, but without the body and all around talent … Has good lateral quickness to switch on the pick and rolls, good agility on the defensive end … Good team defender and help side defense shot blocker … Athletic rebounder … His non stop motor helps him both on the defensive end and on the fast break… Strong offensive rebounder … Team player who looks to make the extra pass … Most of his points will come from put backs, dunks, or hustle points … Added some strength to his frame over the past 2 years …","Very limited on the offensive end … Questionable feel for the game, although stands out on D … Needs to work on his post moves and back to the basket play … While over the past season there has been some improvement in his shooting touch, he still is not a threat in pick and pop.  His ""hyper child"" intensity gets the best of him at times speeding himself up too much a la Mark Madsen … 60% free throw shooting, could be better … He needs to harness his passion and intensity and slow the game down…  Does not possess the mentality to be anything other than a role player which can be an asset but limits his potential as a player…",82,220,22.39
Jordan McRae,58,"McRae is a tall and long wing prospect who plays a fairly unorthodox game … Stands 6’5, and has an outstanding 7’0 wingspan, and he uses it well on both ends on the floor … Good athlete with solid leaping skills and fluidity … Likes to shoot the ball, and can make shots from deep or from mid-range effectively … Showed the ability to shoot with range in college … Shows some good shot-making skills, and can hit contested jumpers at times … Has an unconventional release (puts the ball around his forehead when he shoots), but he has a very quick release and is consistent with his mechanics … Good at using screens to get shots, and only needs a little daylight to get shots off given his release and size … Probably is a more consistent mid-range player than 3-point shooter, and shows good footwork and ability to make moves to create space for himself … Can put up points in bunches … Has shown more and more confidence in himself offensively over his career … Able to hit shots off the dribble pretty well…Can finish when attacking the rim on straight-line drives, and covers a good amount of ground with his long strides … Not a selfish player, usually can find the open man when he gets extra defensive attention…Has excellent defensive potential, and already shows the ability to be a tough and active defender … His length allows him to be a factor in the passing lanes and he can smother guards with on-ball pressure … Very good shot-blocking skills for a wing … Versatile on D, could be able to defend the 3 perimeter spots in the NBA, if not at least the wing positions … Should benefit from more floor spacing and a lighter scoring load, as Tennessee was often crowded inside the arc offensively and didn’t have any real perimeter scoring options besides him in his last 2 seasons … Developed nicely after starting his career as a pretty raw prospect, could have more untapped potential despite being a 4-year player … Knows when to be vocal and knew when to try and carry his team, showed some leadership skills as a Sr.","Though McRae has good height and exceptional length, he is a twig at 179 lbs and will need to get much stronger ..  Has a narrow frame and thin shoulders, so it will be harder for him to put on weight without losing athleticism more so than some of the other more thin prospects … Some real question marks about his ability to add legitimate strength .. Struggles to deal with contact…Though he is a confident shooter, his efficiency can definitely stand to improve … Didn’t really shoot the 3-ball well down the stretch last season … His shooting mechanics also need to tighten up, as his inconsistencies can likely be related to his unconventional form … Sometimes forces contested shots … Ball-handling skills need work … Doesn’t hold up that well to tight ball pressure … Not a truly good isolation player, though he at times had to look to score in these situations due to a lack of perimeter scorers around him…A big high-waisted, and can be a little stiff moving laterally … Though he has matured and become a smarter player, his feel for the game and basketball IQ can still improve … Is 23 years old, so he is older than many other prospects …",77,180,23.26
Xavier Thames,59,"By far, Thames’ best quality is his ability to make jump shots from both midrange and long distance.  As a senior at San Diego State, he made 37 percent of his three-point shots, and according to Hoop-Math.com, he made 40 percent of two-point jumpers…  Uses screens effectively to get open…  Able to stop, rise, and shoot very quickly…  Not a fancy ball-handler, but keeps defenders off-balance with a combination of fakes, hesitations, and in-and-out moves…  Makes a lot of shots with a hand in his face…  Excellent free-throw shooter – made more than 81 percent of his attempts in each of his three seasons at SDSU…  Gets to the line on a regular basis – averaged 8.3 free-throw attempts per 40 minutes as a senior…  Takes care of the ball – committed less than 1.5 turnovers per game this past season…","A tweener – not skilled enough to be a true point guard and not big enough to be a shooting guard…  Lacks the speed of a point guard, and is not vertically explosive…  Dribbling and passing skills are below par for the 1 spot – played off the ball a lot at SDSU, with SF Winston Shepard doing much of the ball handling…  Thames struggles to finish when driving – rarely gets all of the way to the basket and relies heavily on an erratic floater…  Right-handed but prefers going to the left…  Generally a passive on-the-ball defender – gives shooters a lot of space, typically goes under screens, and doesn’t make many big plays…",75,187,23.45
Cory Jefferson,60,"Jefferson is a wiry strong PF prospect with high level run-jump athleticism…Looks the part, is 6’9 and has a great frame to possibly add as much as 10-15 lbs without losing his athleticism … Shows real good explosiveness as a leaper, able to elevate suddenly when stationary … Good length, an added bonus to his leaping ability … Can finish with authority around the basket, and will get his fair share of dunks … Looks good in the pick and roll game especially, and is capable of finishing inside … Pretty active and plays with good energy … Looks more and more comfortable facing up and making mid-range shots, able to hit shots most consistently from 15-17 ft … Effective with basic post moves that allows him to utilize his length and athleticism, namely his right hand jump hook and drop-step …Shows good hands … Physical, willing to get wide and set screens that allow guards plenty of room to slash and kick out to him for jumpers or finishes around the rim … A late bloomer, added new wrinkles to his game every season at Baylor and is still polishing some of his more promising skills … Pretty good at moving around the paint to find ways to get easy shots … Good rebounding skills, shows good activity level and always boxes out when shots go up … Effective shot-blocker …","Needs to continue to add polish to his offensive game, not the most skilled player and can struggle when things aren’t kept simple for him … Doesn’t look to do much with his left hand, and can be a fairly easy matchup at times because he offers little variations of moves on the low post … Though he developed his jump shot nicely in college, he can’t be considered a consistent shooter yet … Expanded his range to the college 3 as a Sr., but isn’t going to be much (if at all) of a threat from that range in the NBA … Can be noted that he fell in love with his jumper too much last year, and got away from his strengths as a finisher a bit more often than necessary … Has some strength and added some weight throughout college, but still needs to improve his frame more (only 218 lbs) and desperately needs to get stronger in his lower body … Not a very good defensive player, and can be overpowered by bigger PF’s … Not a try-hard defender or the most aware defender, which is a shame considering his potential on that end and how active he is on offense … Mostly a straight-line player, doesn’t have the necessary ball-handling skills to take bigger guys off the dribble and shows a bit of stiffness laterally … Will be 24 at the early part of next NBA season, and his true upside is fairly limited after being a 5 year player at Baylor …",81,220,23.52
