Name,Pick,Strengths,Weaknesses,Height,Weight,Age
Arnett Moultrie,27,"High-level athlete combo forward with excellent size and length. Versatile offensive skill set to score inside/outside (16.5 PPG). Could be seen as being big enough to play center in today’s NBA. He possesses rare agility at 6’11 in tandem with a hunger for activity and relentless motor. Runs the court like a guard, with a fluid gait and long, easy strides.  Nightmare matchup for opponents on the interior due to explosive quickness and elevation. Extraordinarily nimble and quick mover in the paint. He has added strength and bulk (225 to 240) without losing that calling card explosiveness. Uses his athleticism to earn high percentage looks (58%), elevating above defenders. Displays a deft touch and equally adept at finishing with his left hand. Electric spin moves in the post over either shoulder, preferring to attack baseline. Body control and hang time to make the appropriate in-air adjustments and alter release after a bump or if impeded. 83% free throw shooter on over 5 attempts (65% as sophomore). Rebounds at will on both the offensive and defensive backboards, ranking amongst the nation’s leaders with 10.8 per game. Quick leaper on multiple jumps while still retaining 1st jump lift. Utilizes his length and mobility to rebound out his direct vicinity. Flourished on the perimeter during his time at UTEP, albeit in a more liberal style of play. Comfortable in the mid-range with the ability to step out behind the three-point stripe. He has the potential to be an effective face-up weapon with a quick first step and long frame. Had a tendency to play in a “rushed state” early in his collegiate career, but has found an efficient pace his junior season. Doesn’t force shots and playing within a more defined role for the betterment of the team. He displays legit lateral quickness and foot speed to defend on the perimeter and not look like a fish out of water. Multiple position defensive adaptability. Mentally and physically a different player since arriving in the SEC.","Moultrie seems to have transitioned from a SF to PF this season, sacrificing continued perimeter development in the process. Being that he’s not a true post option, he’ll likely see time at both spots on the next level. He’s caught somewhere in between, which can actually be viewed as a strength and serves to illustrate his versatility. Has shown glimpses of range shooting and ball handling aptitude, but more is required for the NBA small forward position.  As he exhibited at UTEP, the potential to be a dynamic face up player is very much present. It’s that potential alone, despite his raw attributes that once again has scouts drooling over his package of skills. Not the most technically sound of prospects, relying on his massive (on most nights) talent, size and athletic advantage. Plays too quickly at times (2.2 TO) and must harness his energy. Could still stand to add more bulk, be more accepting of contact and get to the FT line more consistently. When he begins a move, thinks score only. Not selfish, but at the same time not a prudent passer when attracting defensive attention. At 6’11 with his length and leaping ability, it is inexplicable that he hasn’t been able to block a shot per game (0.9) in any of his three seasons. Basketball IQ and awareness on both ends should sharpen with experience. Moultrie has missed three games in 2011-2012 with tendinitis in both knees.",83,233,21.62
Perry Jones,28,"Unparalleled athleticism, fluidity and mobility for a 6’11 prospect … Excellent ball-handling skills, can go coast to coast, defensive rebound to transition layup … Presents a serious mismatch on the perimeter against slower footed big men who lack the lateral quickness to stay in front … Has promising mechanics on his jump shot, and there’s reason to believe it will improve with time … Has range to knock down 3s but hasn’t developed any consistency … Quickness, agility and leaping ability make him difficult to contain defending off the ball, especially high above the rim… Ability to shake his defender with his back to the basket and get clean, though tough, looks at the rim … Athleticism allows Jones to avoid defensive contest when attacking and finishing, which he does with style and efficiency… Runs the floor like a guard … Laterally quick enough to guard hybrid 4s and some 3s on the perimeter depending on matchups …","Despite a high ceiling, Jones doesn’t have a go-to part of his game that can be a reliable weapon night in and night out… Frustratingly inconsistent, and can disappear throughout stretches of a game … Skinny frame, not comfortable or strong enough defending the low post… Struggles to create easy shots for himself …  Only attempted 3 foul shots a game… Sub-par three-point shooter through two years at the college level… Lacks a true position … Poor rebounding numbers reflect how easily he gets pushed around under the boards… Hasn’t yet figured out just when and how to take advantage of his physical tools and skill-set … Only .6 blocks per game with his size and quickness shows he lacks defensive awareness … Toughness has been questioned…",83,234,20.78
Marquis Teague,29,"Physically he’s extremely athletic with a quick first step, good size and stays low to the ground … Teague improved as facilitator as his freshman year progressed, looking more and more comfortable running a half court set … Teague’s at his best breaking down a defense off the dribble and then exploiting switches and late rotations to find the open man …  Looks more natural as a playmaker in the drive and dish game, keeping his head up while showing a willingness to kick it out to shooters … Really has a solid understanding of how to manipulate a defense, draw off-ball defenders away from their man and then hit his target with accuracy and timeliness … Runs the pick and roll/pick and pop effectively for a young point guard … Runs the break with a combination of speed and poise … Can finish at the rim using his athleticism to elude defenders for uncontested layups … Can knock down midrange jumpers when given room and space … Shows sound footwork and promise defensively with active hands … Good frame and body strength for a player his age …","Lacks NBA range (32% from three) on his jumper with a somewhat unorthodox release … Struggles with touch in traffic on runners and floaters … Turnover prone in half court, sometimes forcing a pass or over-dribbling … Transition from scorer to playmaker could take time, as he still seems unsure of himself as a distributor in the half court … Only shot 71% from the line …",74,189,19.34
Festus Ezeli,30,"Ezeli’s intrigue as a prospect stems from his physical tools, where he sports a strong, NBA frame and a monstrous wingspan that hovers around the 7’4 mark … At 6’11 with his length, he’s a space-eater in the paint on both sides of the ball … His selling point is his ability to protect the rim, which he does extremely well thanks to the combination of agility, strength and length … Able to contest shots at both the high and low post showing impressive lateral quickness for his size … Strong post-defender, able to hold his positioning … Improved his footwork offensively in the post, using an effective drop step to set up an over shoulder hook … Willing to do the dirty work, defending and rebounding. Does an effective job of using his body to gain position down low … Strong, reliable finisher at the rim … Shows comfort and awareness slipping off high screens to the basket on pick and rolls…","Not the most glamorous prospect, lacking great athleticism or upside … Ezeli is not an adept shot-creator, scoring primarily on tips or dump-offs from a penetrating guard … Non-existent face-up game or jump shot … Still more comfortable using right hand turning over right shoulder, making his shot easier to contest … Prone to foul trouble, averaging 3.2 PF in only 23 minutes a game…  He’s an uninspiring defensive rebounder considering his size, showing slow stop-to-start quickness and poor reaction time off misses … Doesn’t have the softest hands, resulting in too many turnovers for the amount he’s used…  Never shot better than 64% from the free throw line… Generally inconsistent on a game to game basis…",83,264,22.7
Jeffery Taylor,31,"Has some of the best physical tools of an any wing prospect in the 2012 class … Stands at 6’7 and weighs just under 230 lbs, and is put together very nicely, with his muscle being evenly placed throughout his upper and lower body … On top of being physically mature, Taylor is also a high-level athlete who is very fast for his size and a powerful leaper who likes to take off on 2 feet … Strong finisher who has highlight-reel caliber athleticism, but is much more likely to finish with a safe, and often powerful, 2-hand jam than he is to try a fancy dunk … Runs the floor extremely well, and can beat the entire defense down the floor for easy buckets at times … Taylor is best on offense when he can move without the ball to find open spots to get high percentage looks around the basket … Will make a big man pay if they aren’t aware of him on the weakside … You have to watch out for him on baseline slashes … Is effective on straight line slashes to the rim, where his quick step, strength, long strides and athleticism allow him to be effective on his way to the hoop … Improved his jump shot nicely in his 4 years at Vandy … Came to college with no 3 point range, and took steps forward in each of his seasons, being a 42% shooter from deep as a Sr. on more than 4 attempts a night … Also got better from mid-range as his career progressed … Has high-level potential on the defensive end, and his defense could be where his most value as a prospect lies … Is versatile on this end, and defended everything except C when at Vandy…Is very fundamentally sound and moves his feet very well … Has the size to defend SG’s and a lot of the bigger SF’s in time … Was arguably the best defending wing in the SEC last season, even though Kentucky’s Michael Kidd-Gilchrist got most of the pub … Always contests shots … Is great at knowing when to gamble for passing lane steals and when to just play solid defense against his man … Solid passer, who is unselfish and plays within the scheme … Doesn’t play outside of his role, and seems to be an unselfish teammate … Has some ability to post up due to playing extended time at the PF spot for Vandy, and isn’t bad in these instances with a basic jump hook … Rebounds pretty well on the wing on both ends, but particularly offensively … Improved very steadily over his career, developing everything from his jump shot to even his body … Could be better in an up-tempo style than at a slower pace like Vandy played … Extremely productive player for Vandy, who was on the All-SEC 1st Team as a Sr., and 2nd Team as a Soph. and Jr … Started every game except 1 during his Vandy career, a testament to his durability and value to the program …","The biggest chink in Taylor’s arsenal is clearly his ball-handling ability … Struggles with change of direction dribbles, and was used in these instances a bit too much for Vandy which magnified it a bit more than it probably should’ve been … Shouldn’t be asked to take more than 2 or 3 dribbles offensively to be at his best … Very reliant on his strong (right) hand … Although Taylor is a great athlete, he is a bit mechanical with the ball in his hands … Even with his jump being a weapon for him his last 2 seasons, teams will want to see how he adjusts to the deeper NBA range and prove that he is respectable with his shot … Mediocre mid-range game … Has a history of disappearing from games at bad times and having shaky confidence and aggression … Physically gifted, but has a 6’6 wingspan and seemingly small hands at 6’7, which is subpar for his size and may make him play a hair smaller than he actually is … Doesn’t project to be more than a 4th option scorer at best whenever he’s on the floor …",79,213,23.12
Tomas Satoransky,32,"Certainly one of the most complete guards of the young generation in Europe … Born in 1991and appears ready for the 2012 NBA Draft after two years in Liga ACB (Spanish League) … Tomas is a point guard with great size, excellent vision and ability to pass the ball … Physically strong, allowing him to easily finish near the rim … He is a good spot-up shooter, with range out to the three point line … Shooting is not his first offensive option, but in the last Eurocup season he averaged 43% from the distance … He’s a smooth player with a quick first step and a strong ability to finish in traffic … He also possesses standout athletic ability by European standards (he’s a spectacular dunker!) … He has a winning spirit, and always competes hard … He is also a good defensive player because of his desire, athleticism and the versatility to defend multiple positions …","One-on-one game needs improvement for the NBA … Lacks an in-between game, his shot off the dribble is not very solid … In general he’s not very good to create own shot … Despite his strong body is not a good rebounder … Plays the PG position but may need to transition over the the 2 position for the NBA … Needs to become a little more assertive, (vocal leadership) particularly if he wants to play PG …",79,201,20.68
Bernard James,33,"Standing a legit 6’10 240 lbs with a long wingspan, James has the look of a guy who can play PF or C in todays NBA…A southpaw…Pretty strong player who doesn’t back down from physical play…Also is an NBA caliber athlete, who shows good leaping skills and explosiveness and adequate ability to run as well…His standout traits lie in his defensive ability…One of the very best post defenders in the 2012 draft…Is a high-level shot-blocker, who has outstanding timing as well…Rarely bites on pump fukes, which is one of the more impressive things about him as a rim protector…Also not foul prone at all for the defensive stalwart that he has proven to be…A guy all slashers should locate on helpside defense…Pretty good on-ball post defender as well, with the size and strength to deny post position effectively…Has made life tough for a number of big man prospects during his 2 years at Florida State…Has the size and length to hedge screens well potentially, especially against smaller guards, if his coach doesn’t play a scheme that doesn’t require bigs to switch in pick and roll action…Effective and usually strong finisher on dump-offs…Doesnt get a lot of touches offensively, but just about all of them are high percentage looks…His left hand jump hook is his go-to move, and he is reasonably effective with it…Solid rebounder, but particularly good offensively…Probably has the most  interesting story of any of the prospects in the 2012 draft…Dropped out of HS at 16, later returned to get his GED, and then was in the Air Force for 6 years before he played at FSU as a 27 year old…His unique story explains why he could be ready to contribute to an NBA sooner than many rookies, and he has a maturity advantage over nearly every prospect in the draft…Could be a big fan favorite","James biggest weakness is his ability to contribute offensively…Not ever going to be more than a 5th option scorer, and lacks in nearly every area on the offensive end…His post game, outside of his jump hook is non-existant…Wont be a guy teams throw the ball to in the post with the expectation of him making a crafty move to score…Lacks fluidity with the ball in his hands…Very predictable when playing with his back to the basket, and can be neutralized by bigs with size…Makes no use of his right (weak) hand…Non-existent jump shot, and would be a better offensive threat if he developed a 15 ft game…Sometimes take too long to explode when gathering around the rim when contested, and can be susceptible to having his shot altered do to how long it takes him to go up…Lacking a bit in his footwork and lower body strength…Doesn’t have the best hands, and will bobble passes that hit his hands…Doesn’t rebound on the defensive end as well as a big man who sorely lacks offensive skill usually does…Not likely to pass the ball, mostly due to his role though…Struggled at times when FSU made him switch in pick and roll defense around the perimeter, and is a bit stiff in his movements laterally…Doesn’t play with much knee bend, thus struggling when trying to contain quick stretch PF’s, and may need to switch to C full-time where his matchups are less likely to face him up and attack him off the bounce…Given his advanced age, there are going to be major concerns about his ability to show a lot of improvement…Clearly has a lot of learning to do about the game, given that he hasn’t been playing organized basketball at a high level for very long… Not a guy to trust much at the foul line at all (50% as a Sr from the charity stripe",82,230,27.41
Jae Crowder,34,"Crowder is a blue collar combo forward who uses his smarts and ability to be a matchup ploy very effectively … Very compact and strong build…Really gets the most out of himself, and always plays to his strengths … Extremely productive in his 2 seasons at Marquette and emerged as the Big East Player of the Year as a Sr … Really rounded player on the offensive end, and contributes in multiple ways … Projects best as a face-up tweener forward who can use his strength to bully smaller matchups, and his solid quickness to beat slower matchups … High motor player who is adept at finding slips in the D, for quality shots … Understands how to use the glass, and has a soft touch around the rim … Does a great job of using the backboard, rim or net to shield the ball from shot-blockers, a skill that comes in handy for undersized players … Has legit range to 23 ft. when facing up, and is consistent when room and his feet set … Does not need the ball in his hands for long to be effective … Very smart passer, and had a 1.7 A:TO as a Sr., an outstanding rate for a frontline player … Has a knack for playing hard, but also not playing reckless … Has a post game and likes to flip his shoulder and use his turnaround jumper when he has his back to the basket … Runs the floor with a purpose and is a transition threat … When he plays above the rim, he finishes with power … Extremely effective offensive rebounder … Pretty decisive player, usually makes quick decisions … An effort defender … Not afraid to sacrifice his body defensively and will draw charges … Pretty unique prospect who has fan favorite type potential … Described as a hard worker, and is a classic overachiever …","Crowder is going to be a bit limited as a prospect due to his below par physical tools … At 6’5 and playing a game better suited for a frontline guy as opposed to a wing, Crowder will have to continue to work hard to prove he belongs and figure out what position he’s best suited for … Not a standout athlete at all, which is a tad concerning at his size … Noticeably less effective when defended by athletic frontline players with length … Not going to beat many players off the dribble, and is a shaky ball-handler who rarely strays outside of basic straight line drives when slashing … Doesn’t project to be an accomplished man-to-man defender in the NBA … Taller PF’s will get shots off over him fairly easily, and quicker PF’s will be able to get steps on him when driving quite a bit … Could see a higher number of his shots blocked than average when he operates down low … Pretty reliant on other teammates to score … Many think he’ll have to transition to the wing a bit more than he did at Marquette, but doesn’t quite have the athleticism to play extended time out there on a nightly basis … Gets by a lot on effort and fundamentals, but will need strong team defense to not be out of place on defense … Not at all a shot blocker and doesn’t have the tools to be much of a threat getting steals either …",78,241,21.99
Draymond Green,35,"The ultimate ""Glue Guy"", Green’s strongest asset is his ability to contribute across the board … He has a substantial wingspan with a strong frame, and is unafraid to bang with bigger bodies … Good-looking shooter when his feet are set and he catches/releases in rhythm … Can stretch the floor with NBA 3-point range … His vision, passing and ability to facilitate out of the post make it difficult for off-ball defenders to keep their eyes on their man and the ball at the same time … Reliable mid-range jumper … Green is slippery with his back to the basket, with the ability to spin baseline or turn across the lane for the finish … Terrific rebounder thanks to the combination of an aggressive motor and soft hands … Unselfish and timely passer … Overachiever. High basketball IQ … Makes those around him better, possesses sense of maturity and leadership qualities …","One of those great college basketball players that doesn’t excel in any one particular area … Tweener, undersized for a physical forward yet lacks the athleticism of a wing … Lacks explosiveness, agility, elusiveness and quickness off the bounce … Under the rim finisher, which is troublesome when you consider his size … Not a threat to shake his defender off the dribble … Minimal upside … Vulnerable defending quicker guards on the perimeter … Could stand to drop some weight …",79,236,22.33
Orlando Johnson,36,,,77,224,23.32
Quincy Acy,37,"Athletic forward that can clean up for his teammates on the offensive end of the floor … Extremely explosive … Gets off the ground in a hurry … Quick feet around the rim … Runs the court well … One of the most active post players in the nation … Tries to finish everything with a powerful dunk (almost 40% of his field goals made were via dunks) … Very efficient (shot 57.7% from the field in his senior season) because of his dunk rate … Plays well off of his teammates … Understands how to seal off his opponent in the post, creating an opportunity to collect a simple entry pass and finish at the rim … Thrives on broken plays … Creates and takes advantage of a lot of second chances via offensive rebounds … Cuts very well off the ball … Exciting finisher in transition opportunities, due to his aggressiveness and athleticism … Surprisingly good free-throw shooter (78.2% his senior season) … Uses length and energy to get a lot of deflections defensively … Good shot-blocker (1.8 blocks per game) … Has a huge wingspan which allows him to play bigger than his actual size …","Standing 6’6"", he lacks ideal size for a power forward at the next level … Doesn’t have the kind of bulk that would help compensate … Has displayed no perimeter skills that would warrant a shift to the small forward position in the future … An underwhelming rebounder, especially defensively … His potential as a rebounder would appear to be even more limited at the next level, because of his lack of size … Jump shot has a very slow and awkward-looking release … Gets over-aggressive on both ends of the court and finds himself in foul trouble a lot … No reliable go-to scoring moves …",80,224,21.74
Quincy Miller,38,"An incredibly skilled prospect, Miller has ideal size and a ridiculously lengthy (7’3) wingspan for a scoring small forward … Displays precise footwork, making every step a purposeful one … Despite previous ACL surgery, Miller is a mobile athlete that can slip and slide off his defender … With the ball in his hands, Miller is a crafty shot-creator on the perimeter, doing most of his offensive damage in the midrange … Uses impressive handle on the ball to create shots off the dribble on the perimeter, showing a high awareness of his defender’s positioning and an understanding of how to take advantage of that … Possesses balance after using effective pivots to get his shot off … Effectively uses off-ball screens to get open … As a finisher and scorer down low, Miller’s scoring instincts allow him to convert in a number of different ways despite lacking the strength and explosiveness to get easier buckets … Mentally tough , competitor …","Miller looks to have lost some speed and explosiveness after tearing his ACL as a senior in high school, which could make it difficult for him to free himself for open looks and shoot a respectable percentage at the next level … Not very impressive on the break and in the open floor … He gets little elevation on his jump shot with a low release, leaving his three-point shots easier to contest … Over his last 12 games, Miller shot 2 for 18 from downtown, making you question whether his hot shooting start was flukey (finished at 34%) … Needs to add bulk to his wiry frame … Not a force on the glass … Inconsistent from a game to game basis as a freshman … Only averaged 3 free throw attempts per game … Appears lackadaisical at times defensively, and could be vulnerable defending stronger, faster players in isolation situations …",82,219,19.62
Khris Middleton,39,"Middleton is a late blooming prospect with solid size for a SF at 6’7 210, and he’s still growing into his body…Silky smooth operator on offense, and can score effectively at all 3 levels…Has a sweet jump shot…Soft touch, and is consistent out to about 22 feet and shows raw NBA range…Able to make shots off screens, spotting up or off the dribble…Functional in the triple threat…Likes to operate in the mid-range area, most comfortable from 15-18 feet, and utilizes a nice pull-up game and an interesting blend of runners in his arsenal…Middleton can stick the 3 ball with his feet set, and he has the release speed and form to get his shot off against contests effectively…Plays the game at his own pace, and has a very unique and unorthodox style of play…Very unselfish and won’t go outside of the offense to get his own shots or production very often, which will benefit his eventual transition to the pros…Doesn’t need to dominate the ball at all to make his presence felt on the court…Nice passing skills…Will contribute some on the glass…Appears to be very coachable, and he still has upside remaining as he get stronger and fills out his frame…","Has had a lot of work to do to come close to regaining the momentum he had before the season as a prospect…Had an ankle injury that nagged him all of his Jr. season was never 100% and comfortable under the new Texas A&M coaching staff… Didn’t really show any signs of improvement in any aspects of his game…Middleton right now needs to work on getting stronger to maximize his athleticism and ability to withstand tough defense…There are times when he can get pushed around on both ends by physical play…Middleton also would be well-served to continue to work on his ball-handling some more, were he’s currently mediocre…He does sporadically make moves with the ball that show his potential, but he’s not consistent with it yet and he’s not a guy who operates all that effectively in pure isolation sets…Doesn’t handle double-teams or extra defensive attention all that well…Can struggle to finish around the rim at times due to a lack of explosiveness and strength…Could stand to get more aggressive and play with more urgency…Middleton is a middle-of-the-road defensive player, and he can struggle with on-ball defense at times…A bit upright in his stance and middling lateral quickness…",80,216,20.89
Will Barton,40,"Wiry thin swingman at 6’6 with tremendous length … Production increased exponentially from freshman to sophomore campaigns … Versatile and creative scorer without a distinct offensive pattern (18 PPG). Lethal in the mid-range shooting off the dribble … Quick trigger. Effortless range from downtown, strong wrists … Consistency from deep on the incline (35%) from standstill and utilizing screens … High percentage of drives/slashes to the basket result in a floater or short jumper, both of which he is adept at converting … Soft touch gives the ball a chance when hitting the rim, gets many friendly rolls … Look no further than his 51% field goals to assess advancements in shot selection … Overall decision making has been cultivated in a short time frame … Plays with a newfound patience- probing the defense and seeking out a high-quality look for himself or a teammate … Herky jerky off the dribble repertoire, hesitation dribble suits his style … Possesses a quick first step and long, loping strides … If he gets past you he’s at the hoop in a hurry … Able to squirt through small openings in the defense while remaining on balance … Excellent body control around the rim. Ability to suspend himself in air allows for sublime body contortions … Creates unconventional angles due to exceptionally long arms. Above average athlete … Excels in transition where he gobbles up ground and is a strong two-footed leaper … Premiere rebounding guard in the country (8 RPG) that results in instant fast break opportunities, due to his ability to take the ball coast to coast …  Nose for the rock. Spent more time with the ball in his hands as a sophomore, showing glimpses of burgeoning passing skills and court vision (2.9 APG) … Disruptive weapon defensively (1.4 SPG & 0.7 BPG). Can guard positions 1-3 with his length and fluid lateral movements … A great kid, charismatic individual with an infectious personality …","Must get stronger. Classification as “thin” is an understatement. Body type doesn’t suggest he can add weight comfortably. Avoids contact and physical encounters at the rim- struggles to finish through a bump … A slight bump when off balance can send him reeling … Gets to the free throw line due to awkward style more so than consistent aggression (5 attempts per game) … Lacks elite level explosiveness … Despite improvements in shot selection and decision making (2.8 TO), momentary lapses of reason still invade his game … Has a tendency to settle, particularly in physical matchups … At times displays a lack of confidence in his handle, picking up his dribble unnecessarily when unable to beat his defender … Off the dribble variety is not a staple. His natural feel for putting the ball in the hoop is absent in the remainder of his offensive skill package … While shooting range is not in question, consistency is … Doesn’t use his base or get much elevation on his jumper … Adjustment to complimentary part status will be integral, playing off the ball and not dominating it. Does he have the strength to guard opposing 2’s and 3’s in the league? Likely to be bullied by power guards and wings … It’s difficult to define how his skill sets translate to the next level, as Barton is a unique player without a clear-cut role … He’s also a year old for his grade, born January 1991, so that must be taken into account when guaging his potential …",78,174,21.49
Tyshawn Taylor,41,"Talented guard prospect coming off of a breakout season … Great size for a point guard, standing about 6’3"" in shoes … Solid, aggressive athlete … Puts a lot of pressure on the defense by pushing the ball up the court and attacking the rim … Very quick with the ball in his hands … Difficult to try to stay in front of … Because of his quickness and aggressive playing style, he gets to the free-throw line at a good rate (5.1 free-throws attempted per game in 2011-2012) … Possesses an excellent running one-handed floater, that he uses to get a high-percentage shot attempt over shot-blockers … Talented ball-handler … Understands how to get the defense off-balance with fakes and hesitation moves … A vastly improved jump shooter … Shot over 38% from deep in his senior season, showing range well beyond the college three-point line … Has a lot of confidence creating shots for himself off the dribble … Is comfortable pulling-up from both mid and long-range … Good perimeter defender … Moves his feet well and works hard to keep his man in front of him … Not a bad passer … Proved he was capable of playing a good two-man game this year with Thomas Robinson …","Not a true point guard … Doesn’t have the strength or bulk that many of the more successful undersized shooting guards have … Can be over-aggressive (especially in transition) and take a lot of ill-advised shots … Extremely erratic in half-court situations … ""Walking turnover"". Turnover-prone (averaged 3.5 turnovers per game in his senior season, and that was after he had improved as a player) … Makes a lot of decisions that senior point guards shouldn’t make … Shoots under 70% from the stripe … To get minutes at the NBA level, he will need to play for a forgiving coach with a long leash or revamp his playing style and decision making … Maturity question marks. Has had off court issues arise, fighting with football team, etc. Nothing that is too damaging, but nevertheless doesn’t help his image/stock …",75,180,22.23
Doron Lamb,42,"Highly efficient offensive player (50% FG) with an old school style … Assassin-like scorer (16.5 PPG) in the ""crafty"" mold … The mid-range game is his natural comfort zone, but his three-point aptitude has been a revelation (49% as freshman, 52% as soph) … His jumpshot mechanics are clean and he gets solid elevation … Shows the ability to put the ball on the deck with either hand, and his aggression level is on the uptick (4.5 FT attempts) … His go to move off the dribble is a cross over + step back to create space for a mid-range J … Plays at a controlled pace in congruency with his calm and cool demeanor (0.5 TO) … No wasted emotional energy on the court … Shot selection is no longer a concern, as he stays within his role in the offensive structure and doesn’t force opportunities … Extremely active trying to get open off the ball … Utilizes screens effectively and has a quick trigger in catch and shoot situations … Defensive effort is a staple … Makes up for lack of size with tremendous length and moves well laterally … His projected role at the next level is already defined: a knock down shooter with well rounded skills and the ability to handle if necessary … Also shows the versailtiy to play the point position in spot duty as he did as a freshman backing up Knight as well as in High School at Oak Hill …","Despite his ability to score the rock, the fact remains that he’s caught between positions … He lacks the playmaking ability (1.6 assists as fresh, 2.8 as soph) to handle the point guard spot full time, and the size/strength to effectively defend NBA two’s … Remains a shoot first, shoot second, create third guard … He’s added weight, but must get stronger … While Lamb is a smooth athlete, he has no eye popping tools … Explosive lift and extreme quickness are not part of his repertoire … Not overly inclined to attack the bucket or finish at the rim … Will struggle to get his own shot against premiere athletes, reliant on an offensive set or someone to create for him … A complimentary part on a winning team, similar to his current role at Kentucky … Doesn’t have the personality or elite physical gifts to take over a game …",76,199,20.66
Mike Scott,43,"Used a breakout season for both himself and the Virginia basketball program, who made the tournament for the first time in 5 years, to become a more known prospect … At 6’8 245, Scott is on the small side for the PF position, but makes up for that with effort and hard work … Pretty underrated athleticism … Offensively, Scott has some nice tools and a relatively mature game … He likes to play with his back to the rim, but also is a decent face-up shooter …In the post, Scott seals well and is willing to bang … Also has a pretty soft touch … He has a nice right hand jump hook and is most decisive with that move than any other move he has in his arsenal. Shows a turnaround jumper as well that he likes to use when he flips his left shoulder … Crafty about drawing contact and creating space, using his decisiveness in and out of his moves and his off-arm to get shots … Generally plays under control with the ball in his hands … As a shooter, Scott is solid from the 15-18 ft area … Looks nice making shots in the pick and pop game, and it is a tool he’ll need as a PF with middling physical tools … Shows good shot selection too, and doesn’t settle for jumpers when he has room to hit the lane or dive to the hoop … Touch and shot mechanics are adequate … Can get streaky, but the fact that he developed a jumper after being mostly a back to basket, pick and roll player in his 1st 3 or 4 years is encouraging … A nice pick and roll player, and will finish strong or above the rim when he gets a running start … Will get you And-1’s … Plays with good energy and is a reasonably active offensive rebounder … Finishes above the rim when he gets clean passes in pick and roll action … Ability to draw contact and willingness to play aggressive makes him a threat to get to the line, and he is a solid FT shooter when he gets there … Not bad passing the ball … Defensively, Scott is adequate … He has the lower body strength to stagnate backdowns from average sized bigs and some bigger ones, and he has solid fundamentals … Pretty savvy, and understands positioning, all you ask for from a PF with just OK athleticism … Solid rebounder on both ends of the floor … Not bad body strength …","Not going to overwhelm many NBA-level PF’s physically with his just average tools … Athletically, Scott is also average … Doesn’t have great explosiveness as a leaper, also it is fairly underrated … Isn’t particularly fast, quick or agile … Might struggle to get shots off consistently against long armed, athletic PF’s down low, but he is … Can be forced into tough shots at times when defended well … Not a face-up player who will take guys off the dribble much, and doesn’t show a lot in terms of a 1st step or ball-handling … Often needs picking action to be effective offensively, and has just OK understanding of utilizing space when he doesn’t have the ball in his hands … Although he has developed a nice face-up game, it will be interesting to see how that holds up in the NBA, as he was not known for his mid-range game in his 1st 3 years in college…Is not a shot blocking threat…Not likely to be much of a transition threat, although he is OK running the floor … Quicker PF’s will be able to get some hay off the bounce against him off the dribble … Will be 24 by the start of the NBA season … Minor injury concern due to him having to sit out his true Sr. season due to injury …",80,237,23.97
Kim English,44,"English is an intelligent, 6’5 off-guard who has dramatically improved upon his core strengths as a senior … One of Kim’s most under-valued strengths is his recognition of open space … His awareness off the ball allows him to occupy the spot on the perimeter that provides him with maximum room and minimal contest in catch and release situations …As a shooter, English consistently shot around a respectable 37% from downtown over his first three years, but went up to a scorching 45% as a senior … Off the dribble (Few dribbles the better), English is capable of launching off the bounce, and has the ability to make defenders pay for going under on-ball perimeter screens … Though not an adept shot-creator, he finds ways to elude defenders and finish when attacking the rim north/south … Defensively he plays with concentration and intensity, which is all you can ask from someone who lacks strength and explosive athleticism …","Physically, English has a skinny frame and underwhelming strength/explosiveness for a shooting guard … Lacks the length that helps shooting 2s get cleans looks while being defended … Not much of a shot-creator … When putting the ball on the floor, English is athletic enough to take it north/south to the rim, but isn’t shifty enough off the dribble to his shake his defender east/west … Can’t separate off the dribble, making him a one-dimensional offensive threat as a spot-up shooter … He could have trouble guarding stronger 2s like Iguadala or Joe Johnson, though he only really projects as an 8th man or so anyway … Low ceiling prospect…",78,192,23.78
Justin Hamilton,45,"Near 7’0"" center that uses his size very well … Big frame, weighs about 260 lbs with room to add a little more muscle … Solid quickness and speed for his size … Lives around the basket … Scores well in the post because of his size and soft touch … Has a nice looking baby push shot when he turns over his left shoulder, and a developing left-handed hook when he turns over his right … Keeps the ball high and away from any secondary defenders … An excellent mid-range shooter … Has a great looking turnaround jumper, with a feathery touch out to about 16 feet … Very good free-throw shooter (shot over 78% from the stripe in 2011-2012) … Adequate defender … Solid area rebound because of his size …","Not much of an athlete … Doesn’t explode off his feet … Plays below the rim … Lacks great finishing ability … While he has a solid all-around skill-set, he’s not exceptional at anything … Doesn’t have a go-to move or a surefire way to score against NBA talent …",84,260,22.5
